第 4 章
4 章 薄命
章 薄命 女
薄命 女 偏逢
女 偏逢 薄命
偏逢 薄命 郎
薄命 郎 葫芦
郎 葫芦 僧
葫芦 僧 判断
僧 判断 葫芦
判断 葫芦 案
葫芦 案 却说
案 却说 黛玉
却说 黛玉 同
黛玉 同 姐妹
同 姐妹 们
姐妹 们 至
们 至 王夫人
至 王夫人 处
王夫人 处 见
处 见 王夫人
见 王夫人 正
王夫人 正 和
正 和 兄嫂
和 兄嫂 处
兄嫂 处 的
处 的 来
的 来 使
来 使 计议
使 计议 家务
计议 家务 又说
家务 又说 姨
又说 姨 母家
姨 母家 遭
母家 遭 人命官司
遭 人命官司 等语
人命官司 等语 因见
等语 因见 王夫人
因见 王夫人 事情
王夫人 事情 冗杂
事情 冗杂 姐妹
冗杂 姐妹 们
姐妹 们 遂
们 遂 出来
遂 出来 至
出来 至 寡嫂
至 寡嫂 李氏房
寡嫂 李氏房 中
李氏房 中 来了
中 来了 原来
来了 原来 这
原来 这 李氏
这 李氏 即
李氏 即 贾珠之
即 贾珠之 妻
贾珠之 妻 珠
妻 珠 虽
珠 虽 夭亡
虽 夭亡 幸存
夭亡 幸存 一
幸存 一 子
一 子 取名
子 取名 贾兰
取名 贾兰 今方
贾兰 今方 五岁
今方 五岁 已
五岁 已 入学
已 入学 攻书
入学 攻书 这
攻书 这 李氏
这 李氏 亦系
李氏 亦系 金陵
亦系 金陵 名宦
金陵 名宦 之
名宦 之 女
之 女 父名
女 父名 李守中
父名 李守中 曾
李守中 曾 为
曾 为 国子
为 国子 祭酒
国子 祭酒 族
祭酒 族 中
族 中 男女
中 男女 无不
男女 无不 读
无不 读 诗书
读 诗书 者
诗书 者 至
者 至 李守中
至 李守中 继续
李守中 继续 以来
继续 以来 便谓
以来 便谓 女子
便谓 女子 无才
女子 无才 便是
无才 便是 德
便是 德 故生
德 故生 了
故生 了 此
了 此 女
此 女 不曾
女 不曾 叫
不曾 叫 他
叫 他 十分
他 十分 认真读书
十分 认真读书 只不过
认真读书 只不过 将些
只不过 将些 女
将些 女 四书
女 四书 列女
四书 列女 传
列女 传 读读
传 读读 认得
读读 认得 几个
认得 几个 字
几个 字 记得
字 记得 前朝
记得 前朝 这
前朝 这 几个
这 几个 贤女
几个 贤女 便
贤女 便 了
便 了 却
了 却 以
却 以 纺绩
以 纺绩 女红
纺绩 女红 为
女红 为 要
为 要 因
要 因 取名为
因 取名为 李纨
取名为 李纨 字
李纨 字 宫裁
字 宫裁 所以
宫裁 所以 这
所以 这 李纨
这 李纨 虽
李纨 虽 青春
虽 青春 丧偶
青春 丧偶 且
丧偶 且 居
且 居 处于
居 处于 膏
处于 膏 粱
膏 粱 锦绣
粱 锦绣 之中
锦绣 之中 竟如
之中 竟如 槁木死灰
竟如 槁木死灰 一般
槁木死灰 一般 一概
一般 一概 不问不闻
一概 不问不闻 惟知
不问不闻 惟知 侍亲
惟知 侍亲 养子
侍亲 养子 闲时
养子 闲时 陪侍
闲时 陪侍 小姑
陪侍 小姑 等
小姑 等 针黹
等 针黹 诵读
针黹 诵读 而已
诵读 而已 今
而已 今 黛玉
今 黛玉 虽
黛玉 虽 客居
虽 客居 于
客居 于 此
于 此 已有
此 已有 这
已有 这 几个
这 几个 姑嫂
几个 姑嫂 相伴
姑嫂 相伴 除
相伴 除 老父
除 老父 之外
老父 之外 馀者
之外 馀者 也
馀者 也 就
也 就 无用
就 无用 虑
无用 虑 了
虑 了 如今
了 如今 且说
如今 且说 贾雨村
且说 贾雨村 授
贾雨村 授 了
授 了 应
了 应 天府
应 天府 一
天府 一 到任
一 到任 就
到任 就 有件
就 有件 人命官司
有件 人命官司 详至案
人命官司 详至案 下
详至案 下 却是
下 却是 两家
却是 两家 争买
两家 争买 一婢
争买 一婢 各不相让
一婢 各不相让 以致
各不相让 以致 殴伤
以致 殴伤 人命
殴伤 人命 彼时
人命 彼时 雨村
彼时 雨村 即
雨村 即 拘
即 拘 原告
拘 原告 来
原告 来 审
来 审 那
审 那 原告
那 原告 道
原告 道 被
道 被 打死
被 打死 的
打死 的 乃是
的 乃是 小人
乃是 小人 的
小人 的 主人
的 主人 因
主人 因 那日
因 那日 买
那日 买 了
买 了 个
了 个 丫头
个 丫头 不想
丫头 不想 系
不想 系 拐子
系 拐子 拐来
拐子 拐来 卖
拐来 卖 的
卖 的 这
的 这 拐子
这 拐子 先
拐子 先 已
先 已 得
已 得 了
得 了 我家
了 我家 的
我家 的 银子
的 银子 我家
银子 我家 小
我家 小 主人
小 主人 原说
主人 原说 第三
原说 第三 日方
第三 日方 是
日方 是 好
是 好 日
好 日 再
日 再 接入
再 接入 门
接入 门 这
门 这 拐子
这 拐子 又
拐子 又 悄悄的
又 悄悄的 卖
悄悄的 卖 与
卖 与 了
与 了 薛家
了 薛家 被
薛家 被 我们
被 我们 知道
我们 知道 了
知道 了 去
了 去 找
去 找 拿
找 拿 卖主
拿 卖主 夺取
卖主 夺取 丫头
夺取 丫头 无奈
丫头 无奈 薛家
无奈 薛家 原系
薛家 原系 金陵
原系 金陵 一霸
金陵 一霸 倚财仗势
一霸 倚财仗势 众豪
倚财仗势 众豪 奴将
众豪 奴将 我
奴将 我 小
我 小 主人
小 主人 竟
主人 竟 打死
竟 打死 了
打死 了 凶身
了 凶身 主仆
凶身 主仆 已
主仆 已 皆
已 皆 逃走
皆 逃走 无有
逃走 无有 踪迹
无有 踪迹 只
踪迹 只 剩
只 剩 了
剩 了 几个
了 几个 局外
几个 局外 的
局外 的 人
的 人 小
人 小 人告
小 人告 了
人告 了 一年
了 一年 的
一年 的 状
的 状 竟
状 竟 无人
竟 无人 作主
无人 作主 求
作主 求 太老爷
求 太老爷 拘拿
太老爷 拘拿 凶犯
拘拿 凶犯 以
凶犯 以 扶
以 扶 善良
扶 善良 存
善良 存 殁
存 殁 感激
殁 感激 大恩
感激 大恩 不尽
大恩 不尽 雨村
不尽 雨村 听了
雨村 听了 大怒
听了 大怒 道
大怒 道 那有
道 那有 这
那有 这 等
这 等 事
等 事 打死
事 打死 人竟
打死 人竟 白白的
人竟 白白的 走
白白的 走 了
走 了 拿
了 拿 不来
拿 不来 的
不来 的 便
的 便 发签
便 发签 差公
发签 差公 人
差公 人 立刻
人 立刻 将
立刻 将 凶犯
将 凶犯 家属
凶犯 家属 拿来
家属 拿来 拷问
拿来 拷问 只见
拷问 只见 案
只见 案 旁站
案 旁站 着
旁站 着 一个
着 一个 门子
一个 门子 使眼色
门子 使眼色 不
使眼色 不 叫
不 叫 他
叫 他 发签
他 发签 雨村心
发签 雨村心 下
雨村心 下 狐疑
下 狐疑 只得
狐疑 只得 停
只得 停 了
停 了 手
了 手 退堂
手 退堂 至
退堂 至 密室
至 密室 令
密室 令 从
令 从 人
从 人 退去
人 退去 只留
退去 只留 这
只留 这 门子
这 门子 一人
门子 一人 伏侍
一人 伏侍 门子
伏侍 门子 忙
门子 忙 上
忙 上 前
上 前 请安
前 请安 笑
请安 笑 问
笑 问 老爷
问 老爷 一向
老爷 一向 加官进禄
一向 加官进禄 八九年
加官进禄 八九年 来
八九年 来 就
来 就 忘了
就 忘了 我
忘了 我 了
我 了 雨村
了 雨村 道
雨村 道 我看
道 我看 你
我看 你 十分
你 十分 眼熟
十分 眼熟 但
眼熟 但 一时
但 一时 总
一时 总 想不起来
总 想不起来 门子
想不起来 门子 笑道
门子 笑道 老爷
笑道 老爷 怎么
老爷 怎么 把
怎么 把 出身
把 出身 之地
出身 之地 竟
之地 竟 忘了
竟 忘了 老
忘了 老 爷
老 爷 不
爷 不 记得
不 记得 当年
记得 当年 葫芦
当年 葫芦 庙里
葫芦 庙里 的
庙里 的 事
的 事 么
事 么 雨村
么 雨村 大惊
雨村 大惊 方
大惊 方 想起
方 想起 往事
想起 往事 原来
往事 原来 这
原来 这 门子
这 门子 本是
门子 本是 葫芦
本是 葫芦 庙
葫芦 庙 里
庙 里 一个
里 一个 小沙弥
一个 小沙弥 因
小沙弥 因 被
因 被 火
被 火 之后
火 之后 无处
之后 无处 安身
无处 安身 想
安身 想 这件
想 这件 生意
这件 生意 倒
生意 倒 还
倒 还 轻省
还 轻省 耐
轻省 耐 不得
耐 不得 寺院
不得 寺院 凄凉
寺院 凄凉 遂
凄凉 遂 趁
遂 趁 年纪
趁 年纪 轻
年纪 轻 蓄
轻 蓄 了
蓄 了 发
了 发 充当
发 充当 门子
充当 门子 雨村
门子 雨村 那里
雨村 那里 想
那里 想 得
想 得 是
得 是 他
是 他 便
他 便 忙
便 忙 携手
忙 携手 笑道
携手 笑道 原来
笑道 原来 还是
原来 还是 故
还是 故 人
故 人 因赏
人 因赏 他
因赏 他 坐
他 坐 了
坐 了 说话
了 说话 这
说话 这 门子
这 门子 不敢
门子 不敢 坐
不敢 坐 雨村
坐 雨村 笑道
雨村 笑道 你
笑道 你 也
你 也 算
也 算 贫贱之交
算 贫贱之交 了
贫贱之交 了 此系
了 此系 私
此系 私 室
私 室 但
室 但 坐
但 坐 不妨
坐 不妨 门子
不妨 门子 才
门子 才 斜
才 斜 签着
斜 签着 坐下
签着 坐下 雨村
坐下 雨村 道
雨村 道 方才
道 方才 何故
方才 何故 不令
何故 不令 发签
不令 发签 门子
发签 门子 道
门子 道 老爷
道 老爷 荣任
老爷 荣任 到
荣任 到 此
到 此 难道
此 难道 就
难道 就 没抄
就 没抄 一张
没抄 一张 本省
一张 本省 的
本省 的 护官
的 护官 符来
护官 符来 不成
符来 不成 雨村
不成 雨村 忙
雨村 忙 问
忙 问 何为
问 何为 护官符
何为 护官符 门子
护官符 门子 道
门子 道 如今
道 如今 凡作
如今 凡作 地方官
凡作 地方官 的
地方官 的 都
的 都 有
都 有 一个
有 一个 私单
一个 私单 上面
私单 上面 写的
上面 写的 是
写的 是 本省
是 本省 最有
本省 最有 权势
最有 权势 极
权势 极 富贵
极 富贵 的
富贵 的 大
的 大 乡绅
大 乡绅 名姓
乡绅 名姓 各省
名姓 各省 皆然
各省 皆然 倘
皆然 倘 若
倘 若 不知
若 不知 一时
不知 一时 触犯
一时 触犯 了
触犯 了 这样
了 这样 的
这样 的 人家
的 人家 不但
人家 不但 官爵
不但 官爵 只怕
官爵 只怕 连
只怕 连 性命
连 性命 也
性命 也 难保
也 难保 呢
难保 呢 所以
呢 所以 叫做
所以 叫做 护官符
叫做 护官符 方才
护官符 方才 所说
方才 所说 的
所说 的 这
的 这 薛家
这 薛家 老爷
薛家 老爷 如何
老爷 如何 惹
如何 惹 得
惹 得 他
得 他 他
他 他 这件
他 这件 官司
这件 官司 并无
官司 并无 难断
并无 难断 之处
难断 之处 从前
之处 从前 的
从前 的 官府
的 官府 都
官府 都 因碍
都 因碍 着
因碍 着 情分
着 情分 脸面
情分 脸面 所以
脸面 所以 如此
所以 如此 一面
