第 20 章
20 章 王熙凤
章 王熙凤 正言
王熙凤 正言 弹
正言 弹 妒意
弹 妒意 林黛玉
妒意 林黛玉 俏语
林黛玉 俏语 谑
俏语 谑 娇音
谑 娇音 话
娇音 话 说
话 说 宝玉
说 宝玉 在
宝玉 在 黛玉
在 黛玉 房中
黛玉 房中 说
房中 说 耗子
说 耗子 精
耗子 精 宝钗
精 宝钗 撞来
宝钗 撞来 讽刺
撞来 讽刺 宝玉
讽刺 宝玉 元宵
宝玉 元宵 不知
元宵 不知 绿蜡
不知 绿蜡 之
绿蜡 之 典
之 典 三人
典 三人 正在
三人 正在 房中
正在 房中 互相
房中 互相 取笑
互相 取笑 那宝玉
取笑 那宝玉 恐
那宝玉 恐 黛玉
恐 黛玉 饭后
黛玉 饭后 贪眠
饭后 贪眠 一时
贪眠 一时 存
一时 存 了
存 了 食
了 食 或
食 或 夜间
或 夜间 走
夜间 走 了
走 了 困
了 困 身体
困 身体 不好
身体 不好 幸而
不好 幸而 宝钗
幸而 宝钗 走来
宝钗 走来 大家
走来 大家 谈笑
大家 谈笑 那黛玉
谈笑 那黛玉 方不欲
那黛玉 方不欲 睡
方不欲 睡 自己
睡 自己 才
自己 才 放
才 放 了
放 了 心
了 心 忽
心 忽 听
忽 听 他
听 他 房
他 房 中
房 中 嚷起来
中 嚷起来 大家
嚷起来 大家 侧耳
大家 侧耳 听了
侧耳 听了 一听
听了 一听 黛玉
一听 黛玉 先
黛玉 先 笑道
先 笑道 这是
笑道 这是 你
这是 你 妈妈
你 妈妈 和
妈妈 和 袭人
和 袭人 叫唤
袭人 叫唤 呢
叫唤 呢 那
呢 那 袭人
那 袭人 待
袭人 待 他
待 他 也罢
他 也罢 了
也罢 了 你
了 你 妈妈
你 妈妈 再要
妈妈 再要 认真
再要 认真 排
认真 排 揎
排 揎 他
揎 他 可见
他 可见 老背
可见 老背 晦
老背 晦 了
晦 了 宝玉
了 宝玉 忙
宝玉 忙 欲
忙 欲 赶过去
欲 赶过去 宝钗
赶过去 宝钗 一
宝钗 一 把
一 把 拉住
把 拉住 道
拉住 道 你别
道 你别 和
你别 和 你
和 你 妈妈
你 妈妈 吵才
妈妈 吵才 是
吵才 是 呢
是 呢 他
呢 他 是
他 是 老糊涂
是 老糊涂 了
老糊涂 了 倒要
了 倒要 让
倒要 让 他
让 他 一步
他 一步 儿
一步 儿 的
儿 的 是
的 是 宝
是 宝 玉道
宝 玉道 我
玉道 我 知道
我 知道 了
知道 了 说毕
了 说毕 走来
说毕 走来 只见
走来 只见 李嬷嬷
只见 李嬷嬷 拄着
李嬷嬷 拄着 拐杖
拄着 拐杖 在
拐杖 在 当地
在 当地 骂
当地 骂 袭人
骂 袭人 忘了
袭人 忘了 本
忘了 本 的
本 的 小
的 小 娼妇
小 娼妇 儿
娼妇 儿 我
儿 我 抬举
我 抬举 起
抬举 起 你
起 你 来
你 来 这会子
来 这会子 我
这会子 我 来了
我 来了 你
来了 你 大模
你 大模 厮
大模 厮 样儿
厮 样儿 的
样儿 的 躺
的 躺 在
躺 在 炕上
在 炕上 见
炕上 见 了
见 了 我
了 我 也
我 也 不理
也 不理 一理
不理 一理 儿
一理 儿 一心
儿 一心 只想妆
一心 只想妆 狐媚
只想妆 狐媚 子
狐媚 子 哄
子 哄 宝玉
哄 宝玉 哄
宝玉 哄 的
哄 的 宝玉
的 宝玉 不理
宝玉 不理 我
不理 我 只听
我 只听 你
只听 你 的话
你 的话 你
的话 你 不过
你 不过 是
不过 是 几两
是 几两 银子
几两 银子 买
银子 买 了
买 了 来
了 来 的
来 的 小丫头
的 小丫头 子
小丫头 子 罢
子 罢 咧
罢 咧 这
咧 这 屋里
这 屋里 你
屋里 你 就
你 就 作起耗
就 作起耗 来了
作起耗 来了 好不好
来了 好不好 的
好不好 的 拉出去
的 拉出去 配
拉出去 配 一个
配 一个 小子
一个 小子 看
小子 看 你
看 你 还
你 还 妖精
还 妖精 似的
妖精 似的 哄人
似的 哄人 不
哄人 不 哄
不 哄 袭人
哄 袭人 先
袭人 先 只
先 只 道
只 道 李嬷嬷
道 李嬷嬷 不过
李嬷嬷 不过 因
不过 因 他
因 他 躺
他 躺 着
躺 着 生气
着 生气 少不得
生气 少不得 分辩
少不得 分辩 说
分辩 说 病了
说 病了 才
病了 才 出汗
才 出汗 蒙着
出汗 蒙着 头
蒙着 头 原
头 原 没
原 没 看见
没 看见 你
看见 你 老人家
你 老人家 后来
老人家 后来 听见
后来 听见 他说
听见 他说 哄
他说 哄 宝玉
哄 宝玉 又说
宝玉 又说 配
又说 配 小子
配 小子 由
小子 由 不
由 不 得
不 得 又
得 又 羞
又 羞 又
羞 又 委屈
又 委屈 禁不住
委屈 禁不住 哭
禁不住 哭 起来
哭 起来 了
起来 了 宝玉
了 宝玉 虽
宝玉 虽 听了
虽 听了 这些
听了 这些 话
这些 话 也
话 也 不好
也 不好 怎样
不好 怎样 少不得
怎样 少不得 替
少不得 替 他
替 他 分
他 分 辩
分 辩 说
辩 说 病了
说 病了 吃药
病了 吃药 又说
吃药 又说 你
又说 你 不信
你 不信 只
不信 只 问
只 问 别的
问 别的 丫头
别的 丫头 李嬷嬷
丫头 李嬷嬷 听了
李嬷嬷 听了 这话
听了 这话 越
这话 越 发气
越 发气 起来
发气 起来 了
起来 了 说道
了 说道 你
说道 你 只护
你 只护 着
只护 着 那
着 那 起
那 起 狐狸
起 狐狸 那里
狐狸 那里 还
那里 还 认得
还 认得 我
认得 我 了
我 了 呢
了 呢 叫
呢 叫 我
叫 我 问
我 问 谁
问 谁 去
谁 去 谁
去 谁 不
谁 不 帮
不 帮 着
帮 着 你
着 你 呢
你 呢 谁
呢 谁 不是
谁 不是 袭人
不是 袭人 拿下马来
袭人 拿下马来 的
拿下马来 的 我
的 我 都
我 都 知道
都 知道 那些
知道 那些 事
那些 事 我
事 我 只
我 只 和
只 和 你
和 你 到
你 到 老太太
到 老太太 太太
老太太 太太 跟前
太太 跟前 去
跟前 去 讲讲
去 讲讲 把
讲讲 把 你
把 你 奶
你 奶 了
奶 了 这么
了 这么 大
这么 大 到
大 到 如今
到 如今 吃
如今 吃 不
吃 不 着
不 着 奶
着 奶 了
奶 了 把
了 把 我
把 我 扔
我 扔 在
扔 在 一边
在 一边 儿
一边 儿 逞
儿 逞 着
逞 着 丫头
着 丫头 们
丫头 们 要
们 要 我的
要 我的 强
我的 强 一面
强 一面 说
一面 说 一面
说 一面 哭
一面 哭 彼时
哭 彼时 黛
彼时 黛 玉宝钗
黛 玉宝钗 等
玉宝钗 等 也
等 也 过来
也 过来 劝道
过来 劝道 妈妈
劝道 妈妈 你
妈妈 你 老人家
你 老人家 担待
老人家 担待 他们
担待 他们 些
他们 些 就
些 就 完
就 完 了
完 了 李嬷嬷
了 李嬷嬷 见
李嬷嬷 见 他
见 他 二人
他 二人 来了
二人 来了 便诉
来了 便诉 委屈
便诉 委屈 将
委屈 将 当日
将 当日 吃
当日 吃 茶
吃 茶 茜雪
茶 茜雪 出去
茜雪 出去 和
出去 和 昨日
和 昨日 酥
昨日 酥 酪
酥 酪 等
酪 等 事
等 事 唠唠叨叨
事 唠唠叨叨 说个
唠唠叨叨 说个 不了
说个 不了 可巧
不了 可巧 凤姐
可巧 凤姐 正在
凤姐 正在 上房
正在 上房 算了
上房 算了 输赢
算了 输赢 帐
输赢 帐 听见
帐 听见 后面
听见 后面 一片
后面 一片 声嚷
一片 声嚷 便知
声嚷 便知 是
便知 是 李嬷嬷
是 李嬷嬷 老病
李嬷嬷 老病 发了
老病 发了 又值
发了 又值 他
又值 他 今儿
他 今儿 输了钱
今儿 输了钱 迁怒于人
输了钱 迁怒于人 排
迁怒于人 排 揎
排 揎 宝玉
揎 宝玉 的
宝玉 的 丫头
的 丫头 便
丫头 便 连忙
便 连忙 赶过来
连忙 赶过来 拉
赶过来 拉 了
拉 了 李嬷嬷
了 李嬷嬷 笑道
李嬷嬷 笑道 妈妈
笑道 妈妈 别生气
妈妈 别生气 大节
别生气 大节 下
大节 下 老太太
下 老太太 刚
老太太 刚 喜欢
刚 喜欢 了
喜欢 了 一日
了 一日 你
一日 你 是
你 是 个
是 个 老人家
个 老人家 别人
老人家 别人 吵
别人 吵 你
吵 你 还要
你 还要 管
还要 管 他们
管 他们 才
他们 才 是
才 是 难道
是 难道 你
难道 你 倒
你 倒 不知
倒 不知 规矩
不知 规矩 在
规矩 在 这里
在 这里 嚷起来
这里 嚷起来 叫
嚷起来 叫 老太太
叫 老太太 生气
老太太 生气 不成
生气 不成 你说
不成 你说 谁
你说 谁 不好
谁 不好 我
不好 我 替
我 替 你
替 你 打
你 打 他
打 他 我
他 我 屋里
我 屋里 烧
屋里 烧 的
烧 的 滚热
的 滚热 的
滚热 的 野鸡
的 野鸡 快
野鸡 快 跟
快 跟 了
跟 了 我
了 我 喝酒
我 喝酒 去罢
喝酒 去罢 一面
去罢 一面 说
一面 说 一面
说 一面 拉
一面 拉 着
拉 着 走
着 走 又
走 又 叫
又 叫 丰儿
叫 丰儿 替
丰儿 替 你
替 你 李
你 李 奶奶
李 奶奶 拿着
奶奶 拿着 拐
拿着 拐 棍子
拐 棍子 擦
棍子 擦 眼泪
擦 眼泪 的
眼泪 的 绢子
的 绢子 那
绢子 那 李嬷嬷
那 李嬷嬷 脚不沾地
李嬷嬷 脚不沾地 跟
脚不沾地 跟 了
跟 了 凤姐儿
了 凤姐儿 走
凤姐儿 走 了
走 了 一面
了 一面 还说
一面 还说 我
还说 我 也
我 也 不要
也 不要 这
不要 这 老命
这 老命 了
老命 了 索性
了 索性 今儿
索性 今儿 没
今儿 没 了
没 了 规矩
了 规矩 闹
规矩 闹 一场
闹 一场 子
一场 子 讨
子 讨 了
讨 了 没脸
了 没脸 强似
没脸 强似 受
强似 受 那些
受 那些 娼妇
那些 娼妇 的
娼妇 的 气
的 气 后面
气 后面 宝钗黛
后面 宝钗黛 玉见
宝钗黛 玉见 凤姐儿
玉见 凤姐儿 这般
凤姐儿 这般 都
这般 都 拍手
都 拍手 笑道
拍手 笑道 亏
笑道 亏 他
亏 他 这
他 这 一阵风
这 一阵风 来
一阵风 来 把
来 把 个
把 个 老婆子
个 老婆子 撮
老婆子 撮 了
撮 了 去了
了 去了 宝玉
去了 宝玉 点头
宝玉 点头 叹道
点头 叹道 这
叹道 这 又
这 又 不知
又 不知 是
不知 是 那里
是 那里 的
那里 的 帐
的 帐 只
帐 只 拣
只 拣 软
拣 软 的
软 的 欺负
的 欺负 又
欺负 又 不知
又 不知 是
不知 是 那个
是 那个 姑娘
那个 姑娘 得
姑娘 得 罪
得 罪 了
罪 了 上
了 上 在
上 在 他
在 他 帐
他 帐 上
帐 上 了
上 了 一句
了 一句 未
一句 未 完
未 完 晴雯
完 晴雯 在
晴雯 在 旁
在 旁 说道
旁 说道 谁
说道 谁 又
谁 又 没
又 没 疯
没 疯 了
疯 了 得罪
了 得罪 他
得罪 他 做
他 做 什么
做 什么 既
什么 既 得罪
既 得罪 了
得罪 了 他
了 他 就
他 就 有
就 有 本事
有 本事 承任
本事 承任 犯不着
承任 犯不着 带累
犯不着 带累 别人
带累 别人 袭人
别人 袭人 一面
袭人 一面 哭
一面 哭 一面
哭 一面 拉着
一面 拉着 宝玉
拉着 宝玉 道
宝玉 道 为
道 为 我
为 我 得罪
我 得罪 了
得罪 了 一个
了 一个 老奶奶
一个 老奶奶 你
老奶奶 你 这会子
你 这会子 又
这会子 又 为
又 为 我
为 我 得罪
我 得罪 这些
