第 11 章
11 章 庆
章 庆 寿辰
庆 寿辰 宁府
寿辰 宁府 排
宁府 排 家宴
排 家宴 见熙
家宴 见熙 凤贾瑞
见熙 凤贾瑞 起
凤贾瑞 起 淫心
起 淫心 话
淫心 话 说是
话 说是 日
说是 日 贾敬
日 贾敬 的
贾敬 的 寿辰
的 寿辰 贾珍先
寿辰 贾珍先 将
贾珍先 将 上
将 上 等
上 等 可
等 可 吃
可 吃 的
吃 的 东西
的 东西 稀奇
东西 稀奇 的
稀奇 的 果品
的 果品 装
果品 装 了
装 了 十六大
了 十六大 捧
十六大 捧 盒
捧 盒 着
盒 着 贾蓉
着 贾蓉 带领
贾蓉 带领 家
带领 家 下人
家 下人 送与
下人 送与 贾敬
送与 贾敬 去
贾敬 去 向
去 向 贾蓉
向 贾蓉 说道
贾蓉 说道 你
说道 你 留神
你 留神 看
留神 看 太爷
看 太爷 喜欢
太爷 喜欢 不
喜欢 不 喜欢
不 喜欢 你
喜欢 你 就行了
你 就行了 礼
就行了 礼 起来
礼 起来 说
起来 说 父亲
说 父亲 遵
父亲 遵 太爷
遵 太爷 的话
太爷 的话 不敢
的话 不敢 前来
不敢 前来 在
前来 在 家里
在 家里 率领
家里 率领 合家
率领 合家 都
合家 都 朝
都 朝 上行
朝 上行 了
上行 了 礼
了 礼 了
礼 了 贾蓉
了 贾蓉 听罢
贾蓉 听罢 即
听罢 即 率领
即 率领 家人
率领 家人 去了
家人 去了 这里
去了 这里 渐渐
这里 渐渐 的
渐渐 的 就
的 就 有人
就 有人 来
有人 来 先是
来 先是 贾琏
先是 贾琏 贾蔷
贾琏 贾蔷 来看
贾蔷 来看 了
来看 了 各处
了 各处 的
各处 的 座位
的 座位 并
座位 并 问
并 问 有
问 有 什么
有 什么 玩
什么 玩 意儿
玩 意儿 没有
意儿 没有 家人
没有 家人 答道
家人 答道 我们
答道 我们 爷
我们 爷 算计
爷 算计 本来
算计 本来 请
本来 请 太爷
请 太爷 今日
太爷 今日 来家
今日 来家 所以
来家 所以 并未
所以 并未 敢
并未 敢 预备
敢 预备 玩
预备 玩 意儿
玩 意儿 前日
意儿 前日 听见
前日 听见 太爷
听见 太爷 不
太爷 不 来了
不 来了 现叫
来了 现叫 奴才
现叫 奴才 们
奴才 们 找
们 找 了
找 了 一班
了 一班 小戏
一班 小戏 儿
小戏 儿 并
儿 并 一档子
并 一档子 打
一档子 打 十番
打 十番 的
十番 的 都
的 都 在
都 在 园子
在 园子 里
园子 里 戏台
里 戏台 上
戏台 上 预备
上 预备 着
预备 着 呢
着 呢 次后
呢 次后 邢夫人
次后 邢夫人 王夫人
邢夫人 王夫人 凤姐儿
王夫人 凤姐儿 宝玉
凤姐儿 宝玉 都
宝玉 都 来了
都 来了 贾珍
来了 贾珍 并
贾珍 并 尤
并 尤 氏
尤 氏 接了
氏 接了 进去
接了 进去 尤氏
进去 尤氏 的
尤氏 的 母亲
的 母亲 已
母亲 已 先在
已 先在 这里
先在 这里 大家
这里 大家 见过
大家 见过 了
见过 了 彼此
了 彼此 让
彼此 让 了
让 了 坐
了 坐 贾珍尤
坐 贾珍尤 氏
贾珍尤 氏 二人
氏 二人 递
二人 递 了
递 了 茶
了 茶 因
茶 因 笑道
因 笑道 老太太
笑道 老太太 原是
老太太 原是 个
原是 个 老祖宗
个 老祖宗 我
老祖宗 我 父亲
我 父亲 又是
父亲 又是 侄儿
又是 侄儿 这样
侄儿 这样 年纪
这样 年纪 这个
年纪 这个 日子
这个 日子 原
日子 原 不敢
原 不敢 请
不敢 请 他
请 他 老人家
他 老人家 来
老人家 来 但是
来 但是 这时候
但是 这时候 天气
这时候 天气 又
天气 又 凉爽
又 凉爽 满园
凉爽 满园 的
满园 的 菊花
的 菊花 盛开
菊花 盛开 请
盛开 请 老祖宗
请 老祖宗 过来
老祖宗 过来 散
过来 散 散闷
散 散闷 看看
散闷 看看 众
看看 众 儿孙
众 儿孙 热热闹闹
儿孙 热热闹闹 的
热热闹闹 的 是
的 是 这个
是 这个 意思
这个 意思 谁知
意思 谁知 老祖宗
谁知 老祖宗 又
老祖宗 又 不
又 不 赏脸
不 赏脸 凤姐儿
赏脸 凤姐儿 未
凤姐儿 未 等
未 等 王夫人
等 王夫人 开口
王夫人 开口 先
开口 先 说道
先 说道 老太太
说道 老太太 昨日
老太太 昨日 还说
昨日 还说 要来
还说 要来 呢
要来 呢 因为
呢 因为 晚上
因为 晚上 看见
晚上 看见 宝兄弟
看见 宝兄弟 吃
宝兄弟 吃 桃儿
吃 桃儿 他
桃儿 他 老人家
他 老人家 又
老人家 又 嘴馋
又 嘴馋 吃
嘴馋 吃 了
吃 了 有
了 有 大半个
有 大半个 五更天
大半个 五更天 时候
五更天 时候 就
时候 就 一连
就 一连 起来
一连 起来 两次
起来 两次 今日
两次 今日 早晨
今日 早晨 略觉
早晨 略觉 身子
略觉 身子 倦些
身子 倦些 因叫
倦些 因叫 我
因叫 我 回
我 回 大爷
回 大爷 今日
大爷 今日 断
今日 断 不能
断 不能 来了
不能 来了 说
来了 说 有
说 有 好吃
有 好吃 的
好吃 的 要
的 要 几样
要 几样 还要
几样 还要 很烂
还要 很烂 的
很烂 的 呢
的 呢 贾
呢 贾 珍
贾 珍 听了
珍 听了 笑道
听了 笑道 我
笑道 我 说
我 说 老祖宗
说 老祖宗 是
老祖宗 是 爱
是 爱 热闹
爱 热闹 的
热闹 的 今日
的 今日 不
今日 不 来
不 来 必定
来 必定 有个
必定 有个 缘故
有个 缘故 这
缘故 这 就是了
这 就是了 王夫人
就是了 王夫人 说
王夫人 说 前日
说 前日 听见
前日 听见 你
听见 你 大
你 大 妹妹
大 妹妹 说
妹妹 说 蓉
说 蓉 哥
蓉 哥 媳妇
哥 媳妇 身上
媳妇 身上 有些
身上 有些 不大好
有些 不大好 到底
不大好 到底 是
到底 是 怎么
是 怎么 样
怎么 样 尤氏
样 尤氏 道
尤氏 道 他
道 他 这个
他 这个 病得
这个 病得 的
病得 的 也
的 也 奇
也 奇 上月
奇 上月 中秋
上月 中秋 还跟着
中秋 还跟着 老太太
还跟着 老太太 太太
老太太 太太 玩
太太 玩 了
玩 了 半夜
了 半夜 回
半夜 回 家来
回 家来 好好
家来 好好 的
好好 的 到了
的 到了 二十日
到了 二十日 以后
二十日 以后 一日
以后 一日 比
一日 比 一日
比 一日 觉懒
一日 觉懒 了
觉懒 了 又
了 又 懒怠
又 懒怠 吃
懒怠 吃 东西
吃 东西 这
东西 这 将近
这 将近 有
将近 有 半个
有 半个 多月
半个 多月 经期
多月 经期 又有
经期 又有 两个
又有 两个 月
两个 月 没来
月 没来 邢夫人
没来 邢夫人 接着
邢夫人 接着 说道
接着 说道 不要
说道 不要 是
不要 是 喜
是 喜 罢
喜 罢 正说
罢 正说 着
正说 着 外头
着 外头 人
外头 人 回道
人 回道 大老爷
回道 大老爷 二
大老爷 二 老爷
二 老爷 并
老爷 并 一家
并 一家 的
一家 的 爷们
的 爷们 都
爷们 都 来了
都 来了 在
来了 在 厅
在 厅 上
厅 上 呢
上 呢 贾珍
呢 贾珍 连忙
贾珍 连忙 出去
连忙 出去 了
出去 了 这里
了 这里 尤氏
这里 尤氏 复说
尤氏 复说 从前
复说 从前 大夫
从前 大夫 也有
大夫 也有 说是
也有 说是 喜的
说是 喜的 昨日
喜的 昨日 冯紫英
昨日 冯紫英 荐
冯紫英 荐 了
荐 了 他
了 他 幼时
他 幼时 从学过
幼时 从学过 的
从学过 的 一个
的 一个 先生
一个 先生 医道
先生 医道 很
医道 很 好
很 好 瞧了
好 瞧了 说
瞧了 说 不是
说 不是 喜
不是 喜 是
喜 是 一个
是 一个 大
一个 大 症候
大 症候 昨日
症候 昨日 开了
昨日 开了 方子
开了 方子 吃
方子 吃 了
吃 了 一剂
了 一剂 药
一剂 药 今日
药 今日 头晕
今日 头晕 的
头晕 的 略
的 略 好些
略 好些 别的
好些 别的 仍
别的 仍 不见
仍 不见 大效
不见 大效 凤姐儿
大效 凤姐儿 道
凤姐儿 道 我
道 我 说
我 说 他
说 他 不是
他 不是 十分
不是 十分 支持不住
十分 支持不住 今日
支持不住 今日 这样
今日 这样 日
这样 日 子
日 子 再也
子 再也 不肯
再也 不肯 不
不肯 不 挣扎
不 挣扎 着
挣扎 着 上来
着 上来 尤氏
上来 尤氏 道
尤氏 道 你
道 你 是
你 是 初三
是 初三 日
初三 日 在
日 在 这里
在 这里 见
这里 见 他的
见 他的 他强
他的 他强 扎挣
他强 扎挣 了
扎挣 了 半
了 半 天
半 天 也是
天 也是 因
也是 因 你们
因 你们 娘儿
你们 娘儿 两个
娘儿 两个 好
两个 好 的
好 的 上头
的 上头 还
上头 还 恋恋
还 恋恋 的
恋恋 的 舍不得
的 舍不得 去
舍不得 去 凤姐
去 凤姐 听了
凤姐 听了 眼圈儿
听了 眼圈儿 红
眼圈儿 红 了
红 了 一会子
了 一会子 方
一会子 方 说道
方 说道 天有不测风云
说道 天有不测风云 人有旦夕祸福
天有不测风云 人有旦夕祸福 这点
人有旦夕祸福 这点 年纪
这点 年纪 倘或
年纪 倘或 因
倘或 因 这病
因 这病 上
这病 上 有
上 有 个
有 个 长短
个 长短 人生在世
长短 人生在世 还有
人生在世 还有 什么
还有 什么 趣儿
什么 趣儿 呢
趣儿 呢 正说
呢 正说 着
正说 着 贾蓉
着 贾蓉 进来
贾蓉 进来 给
进来 给 邢夫人
给 邢夫人 王夫人
邢夫人 王夫人 凤姐儿
王夫人 凤姐儿 都
凤姐儿 都 请了
都 请了 安
请了 安 方回
安 方回 尤氏
方回 尤氏 道
尤氏 道 方
道 方 才
方 才 我
才 我 给
我 给 太爷
给 太爷 送
太爷 送 吃食
送 吃食 去
吃食 去 并
去 并 说
并 说 我
说 我 父亲
我 父亲 在家
父亲 在家 伺候
在家 伺候 老爷
伺候 老爷 们
老爷 们 款待
们 款待 一家子
款待 一家子 爷们
一家子 爷们 遵
爷们 遵 太爷
遵 太爷 话
太爷 话 并
话 并 不敢
并 不敢 来
不敢 来 太爷
来 太爷 听了
太爷 听了 很
听了 很 喜欢
很 喜欢 说
喜欢 说 这才
说 这才 是
这才 是 叫
是 叫 告诉
叫 告诉 父亲
告诉 父亲 母亲
父亲 母亲 好生
母亲 好生 伺候
好生 伺候 太爷
