第 2 章
2 章 贾夫人
章 贾夫人 仙逝
贾夫人 仙逝 扬州
仙逝 扬州 城
扬州 城 冷子兴
城 冷子兴 演说
冷子兴 演说 荣国府
演说 荣国府 却说
荣国府 却说 封肃
却说 封肃 听见
封肃 听见 公差
听见 公差 传唤
公差 传唤 忙
传唤 忙 出来
忙 出来 陪笑
出来 陪笑 启问
陪笑 启问 那些
启问 那些 人
那些 人 只
人 只 嚷
只 嚷 快
嚷 快 请
快 请 出
请 出 甄爷
出 甄爷 来
甄爷 来 封肃
来 封肃 忙
封肃 忙 陪笑
忙 陪笑 道
陪笑 道 小人
道 小人 姓
小人 姓 封
姓 封 并不
封 并不 姓
并不 姓 甄
姓 甄 只有
甄 只有 当日
只有 当日 小婿
当日 小婿 姓
小婿 姓 甄
姓 甄 今
甄 今 已
今 已 出家
已 出家 一二年
出家 一二年 了
一二年 了 不知
了 不知 可是
不知 可是 问
可是 问 他
问 他 那些
他 那些 公人
那些 公人 道
公人 道 我们
道 我们 也
我们 也 不知
也 不知 什么
不知 什么 真
什么 真 假
真 假 既是
假 既是 你
既是 你 的
你 的 女婿
的 女婿 就
女婿 就 带了
就 带了 你
带了 你 去
你 去 面
去 面 太爷
面 太爷 便
太爷 便 了
便 了 大家
了 大家 把
大家 把 封肃
把 封肃 推拥
封肃 推拥 而去
推拥 而去 封家
而去 封家 各
封家 各 各
各 各 惊慌
各 惊慌 不知
惊慌 不知 何事
不知 何事 至
何事 至 二
至 二 更
二 更 时分
更 时分 封肃
时分 封肃 方
封肃 方 回来
方 回来 众人
回来 众人 忙
众人 忙 问
忙 问 端的
问 端的 原来
端的 原来 新任
原来 新任 太爷
新任 太爷 姓
太爷 姓 贾名化
姓 贾名化 本
贾名化 本 湖州人
本 湖州人 氏
湖州人 氏 曾
氏 曾 与
曾 与 女婿
与 女婿 旧交
女婿 旧交 因在
旧交 因在 我家
因在 我家 门首
我家 门首 看见
门首 看见 娇杏
看见 娇杏 丫头
娇杏 丫头 买线
丫头 买线 只说
买线 只说 女婿
只说 女婿 移住
女婿 移住 此间
移住 此间 所以
此间 所以 来
所以 来 传
来 传 我
传 我 将
我 将 缘故
将 缘故 回明
缘故 回明 那
回明 那 太爷
那 太爷 感伤
太爷 感伤 叹息
感伤 叹息 了
叹息 了 一回
了 一回 又问
一回 又问 外孙女儿
又问 外孙女儿 我
外孙女儿 我 说
我 说 看灯
说 看灯 丢
看灯 丢 了
丢 了 太爷
了 太爷 说
太爷 说 不妨
说 不妨 待
不妨 待 我
待 我 差人
我 差人 去
差人 去 务必
去 务必 找寻
务必 找寻 回来
找寻 回来 说
回来 说 了
说 了 一回
了 一回 话
一回 话 临走
话 临走 又
临走 又 送
又 送 我
送 我 二两
我 二两 银子
二两 银子 甄家娘子
银子 甄家娘子 听了
甄家娘子 听了 不觉
听了 不觉 感伤
不觉 感伤 一夜
感伤 一夜 无
一夜 无 话
无 话 次日
话 次日 早有
次日 早有 雨村
早有 雨村 遣
雨村 遣 人
遣 人 送了
人 送了 两封
送了 两封 银子
两封 银子 四匹
银子 四匹 锦缎
四匹 锦缎 答谢
锦缎 答谢 甄家娘子
答谢 甄家娘子 又
甄家娘子 又 一封
又 一封 密书
一封 密书 与
密书 与 封肃
与 封肃 托
封肃 托 他
托 他 向
他 向 甄家娘子
向 甄家娘子 要
甄家娘子 要 那
要 那 娇杏作
那 娇杏作 二房
娇杏作 二房 封肃
二房 封肃 喜得
封肃 喜得 眉开眼笑
喜得 眉开眼笑 巴不得
眉开眼笑 巴不得 去
巴不得 去 奉承
去 奉承 太爷
奉承 太爷 便
太爷 便 在
便 在 女儿
在 女儿 前
女儿 前 一力
前 一力 撺掇
一力 撺掇 当夜
撺掇 当夜 用
当夜 用 一乘
用 一乘 小
一乘 小 轿
小 轿 便
轿 便 把
便 把 娇杏
把 娇杏 送进
娇杏 送进 衙内
送进 衙内 去了
衙内 去了 雨村
去了 雨村 欢喜
雨村 欢喜 自
欢喜 自 不必
自 不必 言
不必 言 又
言 又 封百金
又 封百金 赠与
封百金 赠与 封肃
赠与 封肃 又
封肃 又 送
又 送 甄家娘子
送 甄家娘子 许多
甄家娘子 许多 礼物
许多 礼物 令其
礼物 令其 且
令其 且 自
且 自 过活
自 过活 以待
过活 以待 访寻
以待 访寻 女儿
访寻 女儿 下
女儿 下 落
下 落 却说
落 却说 娇杏
却说 娇杏 那丫头
娇杏 那丫头 便是
那丫头 便是 当年
便是 当年 回顾
当年 回顾 雨村
回顾 雨村 的
雨村 的 因
的 因 偶然
因 偶然 一看
偶然 一看 便
一看 便 弄出
便 弄出 这
弄出 这 段
这 段 奇缘
段 奇缘 也是
奇缘 也是 意想
也是 意想 不到
意想 不到 之事
不到 之事 谁知
之事 谁知 他
谁知 他 命运
他 命运 两济
命运 两济 不
两济 不 承望
不 承望 自到
承望 自到 雨村
自到 雨村 身边
雨村 身边 只
身边 只 一年
只 一年 便
一年 便 生一子
便 生一子 又
生一子 又 半载
又 半载 雨村
半载 雨村 嫡配
雨村 嫡配 忽
嫡配 忽 染疾
忽 染疾 下世
染疾 下世 雨村
下世 雨村 便
雨村 便 将
便 将 他
将 他 扶作
他 扶作 正室
扶作 正室 夫人
正室 夫人 正是
夫人 正是 偶因
正是 偶因 一
偶因 一 回顾
一 回顾 便
回顾 便 为
便 为 人
为 人 上
人 上 人
上 人 原来
人 原来 雨村
原来 雨村 因
雨村 因 那年
因 那年 士隐赠
那年 士隐赠 银
士隐赠 银 之后
银 之后 他于
之后 他于 十六日
他于 十六日 便
十六日 便 起身
便 起身 赴京
起身 赴京 大比
赴京 大比 之期
大比 之期 十分
之期 十分 得意
十分 得意 中
得意 中 了
中 了 进士
了 进士 选入
进士 选入 外班
选入 外班 今
外班 今 已升
今 已升 了
已升 了 本
了 本 县太爷
本 县太爷 虽
县太爷 虽 才干
虽 才干 优长
才干 优长 未免
优长 未免 贪酷
未免 贪酷 且
贪酷 且 恃
且 恃 才
恃 才 侮
才 侮 上
侮 上 那同寅
上 那同寅 皆
那同寅 皆 侧目而视
皆 侧目而视 不
侧目而视 不 上一年
不 上一年 便
上一年 便 被
便 被 上司
被 上司 参了
上司 参了 一本
参了 一本 说
一本 说 他
说 他 貌似
他 貌似 有
貌似 有 才
有 才 性实
才 性实 狡猾
性实 狡猾 又
狡猾 又 题
又 题 了
题 了 一两件
了 一两件 徇庇
一两件 徇庇 蠹
徇庇 蠹 役
蠹 役 交结
役 交结 乡绅
交结 乡绅 之事
乡绅 之事 龙
之事 龙 颜大怒
龙 颜大怒 即命
颜大怒 即命 革职
即命 革职 部文
革职 部文 一到
部文 一到 本府
一到 本府 各官
本府 各官 无不
各官 无不 喜悦
无不 喜悦 那雨村
喜悦 那雨村 虽
那雨村 虽 十分
虽 十分 惭恨
十分 惭恨 面上
惭恨 面上 却
面上 却 全
却 全 无
全 无 一点
无 一点 怨色
一点 怨色 仍
怨色 仍 是
仍 是 嘻笑
是 嘻笑 自若
嘻笑 自若 交代
自若 交代 过了
交代 过了 公
过了 公 事
公 事 将
事 将 历年
将 历年 所积
历年 所积 的
所积 的 宦囊
的 宦囊 并
宦囊 并 家属
并 家属 人
家属 人 等
