第 67 章
67 章 见土
章 见土 仪颦卿思
见土 仪颦卿思 故里
仪颦卿思 故里 闻
故里 闻 秘事
闻 秘事 凤姐
秘事 凤姐 讯
凤姐 讯 家童
讯 家童 话
家童 话 说
话 说 尤三姐
说 尤三姐 自尽
尤三姐 自尽 之后
自尽 之后 尤老娘
之后 尤老娘 合二
尤老娘 合二 姐儿
合二 姐儿 贾珍
姐儿 贾珍 贾琏
贾珍 贾琏 等
贾琏 等 俱
等 俱 不胜
俱 不胜 悲恸
不胜 悲恸 自不必说
悲恸 自不必说 忙
自不必说 忙 命人
忙 命人 盛殓
命人 盛殓 送往
盛殓 送往 城外
送往 城外 埋葬
城外 埋葬 柳湘莲
埋葬 柳湘莲 见三姐
柳湘莲 见三姐 身亡
见三姐 身亡 痴情
身亡 痴情 眷恋
痴情 眷恋 却
眷恋 却 被
却 被 道人
被 道人 数句
道人 数句 冷言
数句 冷言 打破迷关
冷言 打破迷关 竟自
打破迷关 竟自 截
竟自 截 发出
截 发出 家
发出 家 跟随
家 跟随 这
跟随 这 疯
这 疯 道人
疯 道人 飘然
道人 飘然 而去
飘然 而去 不知
而去 不知 何往
不知 何往 暂且
何往 暂且 不表
暂且 不表 且说
不表 且说 薛姨妈
且说 薛姨妈 闻知
薛姨妈 闻知 湘莲
闻知 湘莲 已
湘莲 已 说定了
已 说定了 尤三姐
说定了 尤三姐 为妻
尤三姐 为妻 心中
为妻 心中 甚喜
心中 甚喜 正是
甚喜 正是 高高兴兴
正是 高高兴兴 要
高高兴兴 要 打算
要 打算 替
打算 替 他
替 他 买房子
他 买房子 治
买房子 治 家伙
治 家伙 择吉
家伙 择吉 迎娶
择吉 迎娶 以报
迎娶 以报 他
以报 他 救命之恩
他 救命之恩 忽有
救命之恩 忽有 家中
忽有 家中 小厮
家中 小厮 吵嚷
小厮 吵嚷 三
吵嚷 三 姐儿
三 姐儿 自尽
姐儿 自尽 了
自尽 了 被
了 被 小丫头
被 小丫头 们
小丫头 们 听见
们 听见 告知
听见 告知 薛姨妈
告知 薛姨妈 薛姨妈
薛姨妈 薛姨妈 不知
薛姨妈 不知 为何
不知 为何 心
为何 心 甚
心 甚 叹息
甚 叹息 正在
叹息 正在 猜疑
正在 猜疑 宝钗
猜疑 宝钗 从
宝钗 从 园里
从 园里 过来
园里 过来 薛姨妈
过来 薛姨妈 便
薛姨妈 便 对
便 对 宝钗
对 宝钗 说道
宝钗 说道 我的
说道 我的 儿
我的 儿 你
儿 你 听见
你 听见 了
听见 了 没有
了 没有 你珍
没有 你珍 大嫂子
你珍 大嫂子 的
大嫂子 的 妹妹
的 妹妹 三
妹妹 三 姑娘
三 姑娘 他
姑娘 他 不是
他 不是 已经
不是 已经 许定
已经 许定 给
许定 给 你
给 你 哥哥
你 哥哥 的
哥哥 的 义弟
的 义弟 柳湘莲
义弟 柳湘莲 了
柳湘莲 了 么
了 么 不知
么 不知 为什么
不知 为什么 自刎
为什么 自刎 了
自刎 了 那
了 那 湘莲
那 湘莲 也
湘莲 也 不知
也 不知 往
不知 往 那里
往 那里 去了
那里 去了 真正
去了 真正 奇怪
真正 奇怪 的
奇怪 的 事
的 事 叫人
事 叫人 意想不到
叫人 意想不到 的
意想不到 的 宝钗
的 宝钗 听了
宝钗 听了 并
听了 并 不在意
并 不在意 便
不在意 便 说道
便 说道 俗语说
说道 俗语说 的
俗语说 的 好
的 好 天有不测风云
好 天有不测风云 人有旦夕祸福
天有不测风云 人有旦夕祸福 这
人有旦夕祸福 这 也是
这 也是 他们
也是 他们 前
他们 前 生命
前 生命 定
生命 定 前儿
定 前儿 妈妈
前儿 妈妈 为
妈妈 为 他
为 他 救
他 救 了
救 了 哥哥
了 哥哥 商量
哥哥 商量 着
商量 着 替
着 替 他
替 他 料理
他 料理 如今
料理 如今 已经
如今 已经 死的死
已经 死的死 了
死的死 了 走
了 走 的
走 的 走
的 走 了
走 了 依
了 依 我
依 我 说
我 说 也
说 也 只好
也 只好 由他
只好 由他 罢了
由他 罢了 妈妈
罢了 妈妈 也
妈妈 也 不必
也 不必 为
不必 为 他们
为 他们 伤感
他们 伤感 了
伤感 了 倒是
了 倒是 自从
倒是 自从 哥哥
自从 哥哥 打
哥哥 打 江南
打 江南 回来
江南 回来 了
回来 了 一二十
了 一二十 日
一二十 日 贩
日 贩 了
贩 了 来
了 来 的
来 的 货物
的 货物 想来
货物 想来 也
想来 也 该
也 该 发完
该 发完 了
发完 了 那
了 那 同伴
那 同伴 去
同伴 去 的
去 的 伙计
的 伙计 们
伙计 们 辛辛苦苦
们 辛辛苦苦 的
辛辛苦苦 的 回来
的 回来 几个
回来 几个 月
几个 月 了
月 了 妈妈
了 妈妈 合
妈妈 合 哥哥
合 哥哥 商议
哥哥 商议 商议
商议 商议 也
商议 也 该
也 该 请
该 请 一请
请 一请 酬谢
一请 酬谢 酬谢
酬谢 酬谢 才
酬谢 才 是
才 是 别
是 别 叫
别 叫 人家
叫 人家 看着
人家 看着 无理
看着 无理 似的
无理 似的 母女
似的 母女 正
母女 正 说话
正 说话 间
说话 间 见
间 见 薛蟠自
见 薛蟠自 外而入
薛蟠自 外而入 眼中
外而入 眼中 尚有
眼中 尚有 泪痕
尚有 泪痕 一
泪痕 一 进门
一 进门 来
进门 来 便
来 便 向
便 向 他
向 他 母亲
他 母亲 拍手
母亲 拍手 说道
拍手 说道 妈妈
说道 妈妈 可
妈妈 可 知道
可 知道 柳二哥
知道 柳二哥 尤三姐
柳二哥 尤三姐 的
尤三姐 的 事
的 事 么
事 么 薛姨妈
么 薛姨妈 说
薛姨妈 说 我
说 我 才
我 才 听见
才 听见 说
听见 说 正在
说 正在 这里
正在 这里 合
这里 合 你
合 你 妹妹
你 妹妹 说
妹妹 说 这件
说 这件 公案
这件 公案 呢
公案 呢 薛蟠
呢 薛蟠 道
薛蟠 道 妈妈
道 妈妈 可
妈妈 可 听见
可 听见 说
听见 说 湘莲
说 湘莲 跟着
湘莲 跟着 一个
