第 36 章
36 章 绣
章 绣 鸳鸯
绣 鸳鸯 梦兆
鸳鸯 梦兆 绛芸轩
梦兆 绛芸轩 识分
绛芸轩 识分 定情
识分 定情 悟
定情 悟 梨
悟 梨 香院
梨 香院 话
香院 话 说
话 说 贾母
说 贾母 自
贾母 自 王夫人
自 王夫人 处
王夫人 处 回来
处 回来 见
回来 见 宝玉
见 宝玉 一日
宝玉 一日 好似
一日 好似 一日
好似 一日 心中
一日 心中 自是
心中 自是 欢喜
自是 欢喜 因怕
欢喜 因怕 将来
因怕 将来 贾
将来 贾 政
贾 政 又
政 又 叫
又 叫 他
叫 他 遂
他 遂 命人
遂 命人 将
命人 将 贾政
将 贾政 的
贾政 的 亲随
的 亲随 小厮
亲随 小厮 头儿
小厮 头儿 唤来
头儿 唤来 吩咐
唤来 吩咐 以后
吩咐 以后 倘有
以后 倘有 会人
倘有 会人 待客
会人 待客 诸样
待客 诸样 的
诸样 的 事
的 事 你
事 你 老爷
你 老爷 要
老爷 要 叫
要 叫 宝玉
叫 宝玉 你
宝玉 你 不用
你 不用 上来
不用 上来 传话
上来 传话 就
传话 就 回
就 回 他说
回 他说 我
他说 我 说的
我 说的 一则
说的 一则 打重
一则 打重 了
打重 了 得
了 得 着实
得 着实 将
着实 将 养
将 养 几个
养 几个 月
几个 月 才
月 才 走
才 走 得
走 得 二则
得 二则 他的
二则 他的 星宿
他的 星宿 不利
星宿 不利 祭
不利 祭 了
祭 了 星
了 星 不见
星 不见 外人
不见 外人 过了
外人 过了 八月
过了 八月 才
八月 才 许出
才 许出 二门
许出 二门 那
二门 那 小厮
那 小厮 头儿
小厮 头儿 听了
头儿 听了 领命
听了 领命 而去
领命 而去 贾母
而去 贾母 又
贾母 又 命
又 命 李嬷嬷
命 李嬷嬷 袭人
李嬷嬷 袭人 等
袭人 等 来
等 来 将
来 将 此话
将 此话 说
此话 说 与
说 与 宝玉
与 宝玉 使
宝玉 使 他
使 他 放心
他 放心 那宝玉
放心 那宝玉 素
那宝玉 素 日本
素 日本 就
日本 就 懒
就 懒 与
懒 与 士大夫
与 士大夫 诸
士大夫 诸 男人
诸 男人 接谈
男人 接谈 又
接谈 又 最厌
又 最厌 峨冠
最厌 峨冠 礼服
峨冠 礼服 贺吊往
礼服 贺吊往 还
贺吊往 还 等
还 等 事
等 事 今日
事 今日 得
今日 得 了
得 了 这句
了 这句 话
这句 话 越发
话 越发 得意
越发 得意 了
得意 了 不但
了 不但 将
不但 将 亲戚朋友
将 亲戚朋友 一概
亲戚朋友 一概 杜绝
一概 杜绝 了
杜绝 了 而且
了 而且 连
而且 连 家庭
连 家庭 中
家庭 中 晨昏定省
中 晨昏定省 一发
晨昏定省 一发 都
一发 都 随
都 随 他的
随 他的 便
他的 便 了
便 了 日日
了 日日 只
日日 只 在
只 在 园中
在 园中 游玩
园中 游玩 坐卧
游玩 坐卧 不过
坐卧 不过 每日
不过 每日 一清早
每日 一清早 到
一清早 到 贾母王
到 贾母王 夫人
贾母王 夫人 处
夫人 处 走走
处 走走 就
走走 就 回来
就 回来 了
回来 了 却
了 却 每日
却 每日 甘心
每日 甘心 为
甘心 为 诸
为 诸 丫头
诸 丫头 充役
丫头 充役 倒
充役 倒 也
倒 也 得
也 得 十分
得 十分 消闲
十分 消闲 日月
消闲 日月 或
日月 或 如
或 如 宝钗
如 宝钗 辈
宝钗 辈 有时
辈 有时 见机
有时 见机 劝导
见机 劝导 反生
劝导 反生 起气来
反生 起气来 只说
起气来 只说 好好
只说 好好 的
好好 的 一个
的 一个 清净
一个 清净 洁白
清净 洁白 女子
洁白 女子 也
女子 也 学
也 学 的
学 的 钓名沽誉
的 钓名沽誉 入
钓名沽誉 入 了
入 了 国贼
了 国贼 禄鬼
国贼 禄鬼 之流
禄鬼 之流 这
之流 这 总是
这 总是 前人
总是 前人 无故
前人 无故 生事
无故 生事 立意
生事 立意 造言
立意 造言 原
造言 原 为
原 为 引导
为 引导 后世
引导 后世 的
后世 的 须眉
的 须眉 浊物
须眉 浊物 不想
浊物 不想 我生
不想 我生 不幸
我生 不幸 亦且
不幸 亦且 琼
亦且 琼 闺
琼 闺 绣阁
闺 绣阁 中亦染
绣阁 中亦染 此风
中亦染 此风 真真
此风 真真 有负
真真 有负 天地
有负 天地 钟灵毓秀
天地 钟灵毓秀 之德
钟灵毓秀 之德 了
之德 了 众人
了 众人 见
众人 见 他
见 他 如此
他 如此 也
如此 也 都
也 都 不向
都 不向 他说
不向 他说 正经话
他说 正经话 了
正经话 了 独有
了 独有 黛玉
独有 黛玉 自幼儿
黛玉 自幼儿 不曾
自幼儿 不曾 劝
不曾 劝 他
劝 他 去
他 去 立身扬名
去 立身扬名 所以
立身扬名 所以 深敬
所以 深敬 黛玉
深敬 黛玉 闲
黛玉 闲 言少述
闲 言少述 如今
言少述 如今 且说
如今 且说 凤姐
且说 凤姐 自
凤姐 自 见
自 见 金钏儿
见 金钏儿 死后
金钏儿 死后 忽见
死后 忽见 几家
忽见 几家 仆人
几家 仆人 常
仆人 常 来
常 来 孝敬
来 孝敬 他些
孝敬 他些 东西
他些 东西 又
东西 又 不时
又 不时 的
不时 的 来
的 来 请安
来 请安 奉承
请安 奉承 自己
奉承 自己 倒生
自己 倒生 了
倒生 了 疑惑
了 疑惑 不知
疑惑 不知 何意
不知 何意 这日
何意 这日 又见
这日 又见 人来
又见 人来 孝敬
人来 孝敬 他
孝敬 他 东西
他 东西 因
东西 因 晚间
因 晚间 无人
晚间 无人 时笑
无人 时笑 问
时笑 问 平儿
问 平儿 平儿
平儿 平儿 冷笑
平儿 冷笑 道
冷笑 道 奶奶
道 奶奶 连
奶奶 连 这个
连 这个 都
这个 都 想不起来
都 想不起来 了
想不起来 了 我
了 我 猜
我 猜 他们
猜 他们 的
他们 的 女孩
的 女孩 儿
女孩 儿 都
儿 都 必是
都 必是 太太
必是 太太 屋里
太太 屋里 的
屋里 的 丫头
的 丫头 如今
丫头 如今 太太
如今 太太 屋里
太太 屋里 有
屋里 有 四个
有 四个 大
四个 大 的
大 的 一个月
的 一个月 一两
一个月 一两 银子
一两 银子 的
银子 的 分例
的 分例 下
分例 下 剩
下 剩 的
剩 的 都是
的 都是 一个月
都是 一个月 只
一个月 只 几百
只 几百 钱
几百 钱 如今
钱 如今 金钏儿
如今 金钏儿 死了
金钏儿 死了 必定
死了 必定 他们
必定 他们 要
他们 要 弄
要 弄 这
弄 这 一两
这 一两 银子
一两 银子 的
银子 的 窝儿
的 窝儿 呢
窝儿 呢 凤姐
呢 凤姐 听了
凤姐 听了 笑道
听了 笑道 是
笑道 是 了
是 了 是
了 是 了
是 了 倒是
了 倒是 你
倒是 你 想
你 想 的
想 的 不错
的 不错 只是
不错 只是 这起
只是 这起 人
这起 人 也
人 也 太
也 太 不知足
太 不知足 钱
不知足 钱 也
钱 也 赚够
也 赚够 了
赚够 了 苦
了 苦 事情
苦 事情 又
事情 又 摊
又 摊 不
摊 不 着
不 着 他们
着 他们 弄个
他们 弄个 丫头
弄个 丫头 搪塞
丫头 搪塞 身子
搪塞 身子 儿
身子 儿 也
儿 也 就
也 就 罢了
就 罢了 又
罢了 又 要
又 要 想
要 想 这个
想 这个 巧宗儿
这个 巧宗儿 他们
巧宗儿 他们 几家
他们 几家 的
几家 的 钱
的 钱 也
钱 也 不是
也 不是 容易
不是 容易 花到
容易 花到 我
花到 我 跟前
我 跟前 的
跟前 的 这
的 这 可是
这 可是 他们
可是 他们 自寻
他们 自寻 送
自寻 送 什么
送 什么 我
什么 我 就
我 就 收
就 收 什么
收 什么 横
什么 横 竖
横 竖 我
竖 我 有
我 有 主意
有 主意 凤姐儿
主意 凤姐儿 安下
凤姐儿 安下 这个
安下 这个 心
这个 心 所以
心 所以 只管
所以 只管 耽延
只管 耽延 着
耽延 着 等
着 等 那些
等 那些 人
那些 人 把
人 把 东西
把 东西 送足
东西 送足 了
送足 了 然
了 然 后
然 后 乘
后 乘 空方
乘 空方 回
空方 回 王夫人
回 王夫人 这日
王夫人 这日 午间
这日 午间 薛姨妈
午间 薛姨妈 宝钗
薛姨妈 宝钗 黛玉
宝钗 黛玉 等
黛玉 等 正在
等 正在 王夫人
正在 王夫人 屋里
王夫人 屋里 大家
屋里 大家 吃
大家 吃 西瓜
吃 西瓜 凤姐儿
西瓜 凤姐儿 得
凤姐儿 得 便
得 便 回
便 回 王夫人
回 王夫人 道
王夫人 道 自从
道 自从 玉钏儿
自从 玉钏儿 的
玉钏儿 的 姐姐
的 姐姐 死了
姐姐 死了 太太
死了 太太 跟前
太太 跟前 少着
跟前 少着 一个人
少着 一个人 太太
一个人 太太 或
太太 或 看准
或 看准 了
看准 了 那个
了 那个 丫头
那个 丫头 就
丫头 就 吩咐
就 吩咐 了
吩咐 了 下月
了 下月 好
下月 好 发放
好 发放 月
发放 月 钱
月 钱 王夫人
钱 王夫人 听了
王夫人 听了 想
听了 想 了
想 了 一
了 一 想道
一 想道 依
想道 依 我
依 我 说
我 说 什么
说 什么 是
什么 是 例
是 例 必定
例 必定 四个
必定 四个 五个
四个 五个 的
五个 的 够
的 够 使
够 使 就
使 就 罢了
就 罢了 竟
罢了 竟 可以
竟 可以 免
可以 免 了
免 了 罢
了 罢 凤姐
罢 凤姐 笑道
凤姐 笑道 论理
笑道 论理 太太
论理 太太 说的
太太 说的 也是
说的 也是 只是
也是 只是 原是
只是 原是 旧例
原是 旧例 别人
旧例 别人 屋里
别人 屋里 还有
屋里 还有 两个
还有 两个 呢
两个 呢 太太
呢 太太 倒
太太 倒 不
倒 不 按例
不 按例 了
按例 了 况且
了 况且 省下
况且 省下 一两
省下 一两 银子
一两 银子 也
银子 也 有限
也 有限 的
有限 的 王夫人
的 王夫人 听了
王夫人 听了 又
听了 又 想
又 想 了
想 了 想道
了 想道 也罢
想道 也罢 这个
也罢 这个 分例
这个 分例 只管
分例 只管 关了
只管 关了 来
关了 来 不
来 不 用
不 用 补人
用 补人 就
补人 就 把
就 把 这
把 这 一两
这 一两 银子
一两 银子 给
银子 给 他
给 他 妹妹
他 妹妹 玉钏儿
妹妹 玉钏儿 罢
玉钏儿 罢 他
罢 他 姐姐
他 姐姐 伏侍
姐姐 伏侍 了
伏侍 了 我
了 我 一场
我 一场 没个
一场 没个 好
没个 好 结果
好 结果 剩下
结果 剩下 他
剩下 他 妹妹
他 妹妹 跟着
妹妹 跟着 我
跟着 我 吃个
我 吃个 双分
吃个 双分 儿
双分 儿 也
儿 也 不为过
也 不为过 凤姐
不为过 凤姐 答应
凤姐 答应 着
答应 着 回头
着 回头 望
回头 望 着
望 着 玉钏儿
着 玉钏儿 笑道
玉钏儿 笑道 大喜
笑道 大喜 大喜
大喜 大喜 玉钏儿
大喜 玉钏儿 过来
玉钏儿 过来 磕
过来 磕 了
磕 了 头
了 头 王夫人
头 王夫人 又
王夫人 又 问道
又 问道 正要
问道 正要 问
正要 问 你
问 你 如今
你 如今 赵姨娘
如今 赵姨娘 周姨娘
赵姨娘 周姨娘 的
周姨娘 的 月例
的 月例 多少
月例 多少 凤姐
多少 凤姐 道
凤姐 道 那
道 那 是
那 是 定例
是 定例 每人
定例 每人 二两
每人 二两 赵姨娘
二两 赵姨娘 有环
赵姨娘 有环 兄弟
有环 兄弟 的
兄弟 的 二两
的 二两 共是
二两 共是 四两
共是 四两 另外
四两 另外 四串
另外 四串 钱
四串 钱 王夫人
钱 王夫人 道
王夫人 道 月
道 月 月
月 月 可
月 可 都
可 都 按数
都 按数 给
按数 给 他们
给 他们 凤姐
他们 凤姐 见
凤姐 见 问得奇
见 问得奇 忙
问得奇 忙 道
忙 道 怎么
道 怎么 不
怎么 不 按数
不 按数 给
按数 给 呢
给 呢 王夫人
呢 王夫人 道
王夫人 道 前儿
道 前儿 恍惚
前儿 恍惚 听见
恍惚 听见 有人
听见 有人 抱怨
有人 抱怨 说
抱怨 说 短
说 短 了
短 了 一串
了 一串 钱
一串 钱 什么
钱 什么 原故
什么 原故 凤姐
原故 凤姐 忙
凤姐 忙 笑道
忙 笑道 姨娘
笑道 姨娘 们
姨娘 们 的
们 的 丫头
的 丫头 月例
丫头 月例 原是
月例 原是 人
原是 人 各
人 各 一吊
各 一吊 钱
一吊 钱 从
钱 从 旧年
从 旧年 他们
旧年 他们 外头
他们 外头 商量
外头 商量 的
商量 的 姨娘
的 姨娘 们
姨娘 们 每位
们 每位 丫头
每位 丫头 分例
丫头 分例 减半
分例 减半 人
减半 人 各
人 各 五百
各 五百 钱
五百 钱 每位
钱 每位 两个
每位 两个 丫头
两个 丫头 所以
丫头 所以 短
所以 短 了
短 了 一吊
了 一吊 钱
一吊 钱 这
钱 这 事
这 事 其实
事 其实 不在
其实 不在 我
不在 我 手里
我 手里 我
手里 我 倒
我 倒 乐得
倒 乐得 给
乐得 给 他们
给 他们 呢
他们 呢 只是
呢 只是 外头
只是 外头 扣
外头 扣 着
扣 着 这里
着 这里 我
这里 我 不过
我 不过 是
不过 是 接手
是 接手 儿
接手 儿 怎么
儿 怎么 来
怎么 来 怎么
来 怎么 去
怎么 去 由不得
去 由不得 我
由不得 我 做主
我 做主 我
做主 我 倒
我 倒 说
倒 说 了
说 了 两三回
了 两三回 仍旧
两三回 仍旧 添上
仍旧 添上 这
添上 这 两分
这 两分 儿为
两分 儿为 是
儿为 是 他们
是 他们 说
他们 说 了
说 了 只有
了 只有 这个
只有 这个 数儿
这个 数儿 叫
数儿 叫 我
叫 我 也
我 也 难
也 难 再
难 再 说
再 说 了
说 了 如今
了 如今 我
如今 我 手里
我 手里 给
手里 给 他们
给 他们 每月
他们 每月 连
每月 连 日子
连 日子 都
日子 都 不错
都 不错 先
不错 先 时候
先 时候 儿
时候 儿 在外
儿 在外 头关
在外 头关 那个
头关 那个 月
那个 月 不
月 不 打
不 打 饥
打 饥 荒
饥 荒 何曾
荒 何曾 顺
何曾 顺 顺溜溜
顺 顺溜溜 的
顺溜溜 的 得
的 得 过
得 过 一遭
过 一遭 儿
一遭 儿 呢
儿 呢 王夫人
呢 王夫人 听说
王夫人 听说 就
听说 就 停
就 停 了
停 了 半晌
了 半晌 又问
半晌 又问 老太太
又问 老太太 屋里
老太太 屋里 几个
屋里 几个 一两
几个 一两 的
一两 的 凤姐
的 凤姐 道
凤姐 道 八个
道 八个 如今
八个 如今 只有
如今 只有 七个
只有 七个 那
七个 那 一个
那 一个 是
一个 是 袭人
是 袭人 王夫人
袭人 王夫人 说
王夫人 说 这
说 这 就是了
这 就是了 你
就是了 你 宝兄弟
你 宝兄弟 也
宝兄弟 也 并
也 并 没有
并 没有 一两
没有 一两 的
一两 的 丫头
的 丫头 袭人
丫头 袭人 还
袭人 还 算
还 算 老太太
算 老太太 房里
老太太 房里 的
房里 的 人
的 人 凤姐
人 凤姐 笑
凤姐 笑 道
笑 道 袭人
道 袭人 还是
袭人 还是 老太太
还是 老太太 的
老太太 的 人
的 人 不过
人 不过 给
不过 给 了
给 了 宝兄弟
了 宝兄弟 使
宝兄弟 使 他
使 他 这
他 这 一两
这 一两 银子
一两 银子 还
银子 还 在
还 在 老太太
在 老太太 的
老太太 的 丫头
的 丫头 分例
丫头 分例 上领
分例 上领 如今
上领 如今 说
如今 说 因为
说 因为 袭人
因为 袭人 是
袭人 是 宝玉
是 宝玉 的
宝玉 的 人
的 人 裁
人 裁 了
裁 了 这
了 这 一两
这 一两 银子
一两 银子 断乎
银子 断乎 使不得
断乎 使不得 若
使不得 若 说
若 说 再
说 再 添
再 添 一个人
添 一个人 给
一个人 给 老太太
给 老太太 这个
老太太 这个 还
这个 还 可以
还 可以 裁
可以 裁 他
裁 他 若不
他 若不 裁
若不 裁 他
裁 他 须
他 须 得
须 得 环
得 环 兄弟
环 兄弟 屋里
兄弟 屋里 也
屋里 也 添上
也 添上 一个
添上 一个 才
一个 才 公
才 公 道
公 道 均匀
道 均匀 了
均匀 了 就是
了 就是 晴雯
就是 晴雯 麝月
晴雯 麝月 他们
麝月 他们 七个
他们 七个 大
七个 大 丫头
大 丫头 每月
丫头 每月 人
每月 人 各
人 各 月
各 月 钱
月 钱 一吊
钱 一吊 佳蕙
一吊 佳蕙 他们
佳蕙 他们 八个
他们 八个 小
八个 小 丫头
小 丫头 们
丫头 们 每月
们 每月 人
每月 人 各
人 各 月
各 月 钱
月 钱 五百
钱 五百 还是
五百 还是 老太太
还是 老太太 的话
老太太 的话 别人
的话 别人 也
别人 也 恼
也 恼 不得
恼 不得 气
不得 气 不得
气 不得 呀
不得 呀 薛姨妈
呀 薛姨妈 笑道
薛姨妈 笑道 你们
笑道 你们 只听
你们 只听 凤丫头
只听 凤丫头 的
凤丫头 的 嘴
的 嘴 倒像
嘴 倒像 倒
倒像 倒 了
倒 了 核桃
了 核桃 车子
核桃 车子 似的
车子 似的 帐
似的 帐 也
帐 也 清楚
也 清楚 理
清楚 理 也
理 也 公道
也 公道 凤姐
公道 凤姐 笑道
凤姐 笑道 姑妈
笑道 姑妈 难道
姑妈 难道 我
难道 我 说错
我 说错 了
说错 了 吗
了 吗 薛姨妈
吗 薛姨妈 笑道
薛姨妈 笑道 说的
笑道 说的 何尝
说的 何尝 错
何尝 错 只是
错 只是 你
只是 你 慢
你 慢 着
慢 着 些
着 些 儿
些 儿 说
儿 说 不
说 不 省力
不 省力 些
省力 些 凤姐
些 凤姐 才
凤姐 才 要
才 要 笑
要 笑 忙
笑 忙 又
忙 又 忍住
又 忍住 了
忍住 了 听
了 听 王夫人
听 王夫人 示下
王夫人 示下 王夫人
示下 王夫人 想
王夫人 想 了
想 了 半日
了 半日 向凤姐
半日 向凤姐 道
向凤姐 道 明儿
道 明儿 挑
明儿 挑 一个
挑 一个 丫头
一个 丫头 送给
丫头 送给 老太太
送给 老太太 使唤
老太太 使唤 补
使唤 补 袭人
补 袭人 把
袭人 把 袭人
把 袭人 的
袭人 的 一分
的 一分 裁
一分 裁 了
裁 了 把
了 把 我
把 我 每月
我 每月 的
每月 的 月例
的 月例 二十两
月例 二十两 银子
二十两 银子 里
银子 里 拿出
里 拿出 二两
拿出 二两 银子
二两 银子 一吊
银子 一吊 钱
一吊 钱 来
钱 来 给
来 给 袭人
给 袭人 去
袭人 去 以后
去 以后 凡
以后 凡 事有
凡 事有 赵姨娘
事有 赵姨娘 周姨娘
赵姨娘 周姨娘 的
周姨娘 的 也有
