第 86 章
86 章 受
章 受 私贿
受 私贿 老官
私贿 老官 翻
老官 翻 案牍
翻 案牍 寄
案牍 寄 闲情
寄 闲情 淑女
闲情 淑女 解
淑女 解 琴书
解 琴书 话
琴书 话 说
话 说 薛姨妈
说 薛姨妈 听了
薛姨妈 听了 薛蝌
听了 薛蝌 的
薛蝌 的 来
的 来 书
来 书 因叫
书 因叫 进
因叫 进 小厮
进 小厮 问道
小厮 问道 你
问道 你 听见
你 听见 你
听见 你 大爷
你 大爷 说
大爷 说 到底
说 到底 是
到底 是 怎么
是 怎么 就
怎么 就 把
就 把 人
把 人 打死
人 打死 了
打死 了 呢
了 呢 小厮
呢 小厮 道
小厮 道 小
道 小 的
小 的 也
的 也 没
也 没 听
没 听 真切
听 真切 那
真切 那 一日
那 一日 大爷
一日 大爷 告诉
大爷 告诉 二爷
告诉 二爷 说
二爷 说 说着
说 说着 回头
说着 回头 看了
回头 看了 一看
看了 一看 见
一看 见 无人
见 无人 才
无人 才 说道
才 说道 大爷
说道 大爷 说
大爷 说 自从
说 自从 家里
自从 家里 闹
家里 闹 的
闹 的 特
的 特 利害
特 利害 大爷
利害 大爷 也
大爷 也 没
也 没 心肠
没 心肠 了
心肠 了 所以
了 所以 要
所以 要 到
要 到 南边
到 南边 置
南边 置 货去
置 货去 这日
货去 这日 想着
这日 想着 约
想着 约 一个人
约 一个人 同行
一个人 同行 这人
同行 这人 在
这人 在 咱们
在 咱们 这
咱们 这 城南
这 城南 二
城南 二 百多
二 百多 地住
百多 地住 大爷
地住 大爷 找
大爷 找 他
找 他 去了
他 去了 遇见
去了 遇见 在
遇见 在 先
在 先 和
先 和 大爷
和 大爷 好
大爷 好 的
好 的 那个
的 那个 蒋玉函
那个 蒋玉函 带
蒋玉函 带 着
带 着 些小
着 些小 戏子
些小 戏子 进城
戏子 进城 大爷
进城 大爷 同
大爷 同 他
同 他 在
他 在 个
在 个 铺子
个 铺子 里
铺子 里 吃饭
里 吃饭 喝酒
吃饭 喝酒 因为
喝酒 因为 这当
因为 这当 槽
这当 槽 儿
槽 儿 的
儿 的 尽
的 尽 着
尽 着 拿
着 拿 眼
拿 眼 瞟
眼 瞟 蒋玉函
瞟 蒋玉函 大爷
蒋玉函 大爷 就
大爷 就 有了
就 有了 气
有了 气 了
气 了 后来
了 后来 蒋玉函
后来 蒋玉函 走
蒋玉函 走 了
走 了 第二天
了 第二天 大爷
第二天 大爷 就
大爷 就 请
就 请 找
请 找 的
找 的 那个
的 那个 人
那个 人 喝酒
人 喝酒 酒后
喝酒 酒后 想起
酒后 想起 头
想起 头 一天
头 一天 的
一天 的 事来
的 事来 叫
事来 叫 那
叫 那 当槽
那 当槽 儿
当槽 儿 的
儿 的 换
的 换 酒
换 酒 那当
酒 那当 槽
那当 槽 儿
槽 儿 的
儿 的 来
的 来 迟
来 迟 了
迟 了 大爷
了 大爷 就
大爷 就 骂
就 骂 起来
骂 起来 了
起来 了 那个
了 那个 人
那个 人 不依
人 不依 大爷
不依 大爷 就
大爷 就 拿
就 拿 起酒
拿 起酒 碗
起酒 碗 照
碗 照 他
照 他 打
他 打 去
打 去 谁知
去 谁知 那个
谁知 那个 人
那个 人 也是
人 也是 个
也是 个 泼皮
个 泼皮 便
泼皮 便 把头
便 把头 伸过来
把头 伸过来 叫
伸过来 叫 大爷
叫 大爷 打
大爷 打 大爷
打 大爷 拿
大爷 拿 碗
拿 碗 就
碗 就 砸
就 砸 他的
砸 他的 脑袋
他的 脑袋 一下子
脑袋 一下子 就
一下子 就 冒
就 冒 了
冒 了 血
了 血 了
血 了 躺
了 躺 在
躺 在 地下
在 地下 头里
地下 头里 还
头里 还 骂
还 骂 后头
骂 后头 就
后头 就 不
就 不 言语
不 言语 了
言语 了 薛姨妈
了 薛姨妈 道
薛姨妈 道 怎么
道 怎么 也
怎么 也 没人
也 没人 劝劝
没人 劝劝 吗
劝劝 吗 那
吗 那 小厮
那 小厮 道
小厮 道 这个
道 这个 没
这个 没 听见
没 听见 大爷
听见 大爷 说
大爷 说 小
说 小 的
小 的 不敢
的 不敢 妄言
不敢 妄言 薛
妄言 薛 姨妈
薛 姨妈 道
姨妈 道 你
道 你 先去
你 先去 歇歇
先去 歇歇 罢
歇歇 罢 小厮
罢 小厮 答应
小厮 答应 出来
答应 出来 这里
出来 这里 薛姨妈
这里 薛姨妈 自来
薛姨妈 自来 见
自来 见 王夫人
见 王夫人 托
王夫人 托 王夫人
托 王夫人 转求
王夫人 转求 贾政
转求 贾政 贾政问
贾政 贾政问 了
贾政问 了 前后
了 前后 也
前后 也 只好
也 只好 含糊
只好 含糊 应
含糊 应 了
应 了 只说
了 只说 等
只说 等 薛蝌
等 薛蝌 递
薛蝌 递 了
递 了 呈子
了 呈子 看
呈子 看 他
看 他 本县
他 本县 怎么
本县 怎么 批
怎么 批 了
批 了 再作道理
了 再作道理 这里
再作道理 这里 薛姨妈
这里 薛姨妈 又
薛姨妈 又 在
又 在 当铺
在 当铺 里
当铺 里 兑
里 兑 了
兑 了 银子
了 银子 叫
银子 叫 小厮
叫 小厮 赶着
小厮 赶着 去了
赶着 去了 三日
去了 三日 后果
三日 后果 有
后果 有 回信
有 回信 薛姨妈
回信 薛姨妈 接着
薛姨妈 接着 了
接着 了 即
了 即 叫
即 叫 小丫头
叫 小丫头 告诉
小丫头 告诉 宝
告诉 宝 钗
宝 钗 连忙
钗 连忙 过来
连忙 过来 看了
过来 看了 只见
看了 只见 书上
只见 书上 写道
书上 写道 带
写道 带 去
带 去 银两
去 银两 做了
银两 做了 衙门
做了 衙门 上下
衙门 上下 使费
上下 使费 哥哥
使费 哥哥 在
哥哥 在 监
在 监 也
监 也 不大
也 不大 吃苦
不大 吃苦 请
吃苦 请 太太
请 太太 放心
太太 放心 独是
放心 独是 这里
独是 这里 的
这里 的 人
的 人 很
人 很 刁
很 刁 尸亲
刁 尸亲 见证
尸亲 见证 都
见证 都 不依
都 不依 连
不依 连 哥哥
连 哥哥 请
哥哥 请 的
请 的 那个
的 那个 朋友
那个 朋友 也
朋友 也 帮
也 帮 着
帮 着 他们
着 他们 我
他们 我 与
我 与 李祥
与 李祥 两个
李祥 两个 俱系
两个 俱系 生地
俱系 生地 生人
生地 生人 幸找
生人 幸找 着
幸找 着 一个
着 一个 好
一个 好 先生
好 先生 许他
先生 许他 银子
许他 银子 才
银子 才 讨个
才 讨个 主意
讨个 主意 说是
主意 说是 须
说是 须 得
须 得 拉扯
得 拉扯 着
拉扯 着 同
着 同 哥哥
同 哥哥 喝
哥哥 喝 酒
喝 酒 的
酒 的 吴良
的 吴良 弄
吴良 弄 人
弄 人 保出
人 保出 他
保出 他 来
他 来 许他
来 许他 银两
许他 银两 叫
银两 叫 他
叫 他 撕
他 撕 掳
撕 掳 他
掳 他 若
他 若 不依
若 不依 便说
不依 便说 张三是
便说 张三是 他
张三是 他 打死
他 打死 明推
打死 明推 在
明推 在 异乡人
在 异乡人 身上
异乡人 身上 他
身上 他 吃不住
他 吃不住 就
吃不住 就 好办
就 好办 了
好办 了 我
了 我 依着
我 依着 他
依着 他 果然
他 果然 吴良
果然 吴良 出来
吴良 出来 现在
出来 现在 买嘱
现在 买嘱 尸
买嘱 尸 亲
尸 亲 见证
亲 见证 又
见证 又 做了
又 做了 一张
做了 一张 呈子
一张 呈子 前日
呈子 前日 递
前日 递 的
递 的 今日
的 今日 批来
今日 批来 请
批来 请 看
请 看 呈
看 呈 底
呈 底 便知
底 便知 因
便知 因 又
因 又 念
又 念 呈
念 呈 底
呈 底 道
底 道 具呈人
道 具呈人 某
具呈人 某 呈
某 呈 为
呈 为 兄
为 兄 遭
兄 遭 飞祸
遭 飞祸 代
飞祸 代 伸冤
代 伸冤 抑事
伸冤 抑事 窃生
抑事 窃生 胞兄
窃生 胞兄 薛蟠
胞兄 薛蟠 本籍
薛蟠 本籍 南京
本籍 南京 寄寓
南京 寄寓 西京
寄寓 西京 于
西京 于 某
于 某 年月日
某 年月日 备本
年月日 备本 往南
备本 往南 贸易
往南 贸易 去
贸易 去 未
去 未 数日
未 数日 家奴
数日 家奴 送信
家奴 送信 回家
送信 回家 说
回家 说 遭
说 遭 人命
遭 人命 生即
人命 生即 奔
生即 奔 宪治
奔 宪治 知兄
宪治 知兄 误伤
知兄 误伤 张姓
误伤 张姓 及至
张姓 及至 囹圄
及至 囹圄 据
囹圄 据 兄泣告
据 兄泣告 实与
兄泣告 实与 张姓
实与 张姓 素
张姓 素 不
素 不 相认
不 相认 并无
相认 并无 仇隙
并无 仇隙 偶因
仇隙 偶因 换
偶因 换 酒角
换 酒角 口
酒角 口 先兄
口 先兄 将
先兄 将 酒
将 酒 泼
酒 泼 地
泼 地 恰值
地 恰值 张三
恰值 张三 低头
张三 低头 拾物
低头 拾物 一时
拾物 一时 失手
一时 失手 酒碗误
失手 酒碗误 碰
酒碗误 碰 囟门
碰 囟门 身死
囟门 身死 蒙恩
身死 蒙恩 拘讯
蒙恩 拘讯 兄惧
拘讯 兄惧 受刑
兄惧 受刑 承认
受刑 承认 斗殴
承认 斗殴 致死
斗殴 致死 仰蒙宪天
致死 仰蒙宪天 仁慈
仰蒙宪天 仁慈 知有
仁慈 知有 冤抑
知有 冤抑 尚未
冤抑 尚未 定案
尚未 定案 生兄
定案 生兄 在
生兄 在 禁
在 禁 具
禁 具 呈
具 呈 诉辩
呈 诉辩 有
诉辩 有 干
有 干 例禁
干 例禁 生念
例禁 生念 手足
生念 手足 冒死
手足 冒死 代
冒死 代 呈
代 呈 伏
呈 伏 乞
伏 乞 宪慈
乞 宪慈 恩准
宪慈 恩准 提证质
恩准 提证质 讯
提证质 讯 开恩
讯 开恩 莫大
开恩 莫大 生等
莫大 生等 举家
生等 举家 仰戴鸿仁
举家 仰戴鸿仁 永
仰戴鸿仁 永 永无
永 永无 既
永无 既 矣
既 矣 激切
矣 激切 上
激切 上 呈
上 呈 批
呈 批 的
批 的 是
的 是 尸场
是 尸场 检验
尸场 检验 证据确凿
检验 证据确凿 且
证据确凿 且 并未
且 并未 用刑
并未 用刑 尔兄
用刑 尔兄 自认
尔兄 自认 斗杀
自认 斗杀 招供
斗杀 招供 在案
招供 在案 今尔远
在案 今尔远 来
今尔远 来 并
来 并 非
并 非 目睹
非 目睹 何得
目睹 何得 捏词
何得 捏词 妄控
捏词 妄控 理应
妄控 理应 治罪
理应 治罪 姑念
治罪 姑念 为兄
姑念 为兄 情切
为兄 情切 且
情切 且 恕
且 恕 不准
恕 不准 薛姨妈
不准 薛姨妈 听到
薛姨妈 听到 那里
听到 那里 说道
那里 说道 这
说道 这 不是
这 不是 救
不是 救 不过
救 不过 来了
不过 来了 么
来了 么 这
么 这 怎么
这 怎么 好
怎么 好 呢
好 呢 宝钗
呢 宝钗 道
宝钗 道 二
道 二 哥
二 哥 的
哥 的 书
的 书 还
书 还 没
还 没 看完
没 看完 后面
看完 后面 还有
后面 还有 呢
还有 呢 因
呢 因 又
因 又 念道
又 念道 有
念道 有 要紧
有 要紧 的
要紧 的 问来
的 问来 使
问来 使 便知
使 便知 薛姨妈
便知 薛姨妈 便
