第 30 章
30 章 宝钗
章 宝钗 借扇
宝钗 借扇 机带
借扇 机带 双
机带 双 敲
双 敲 椿龄
敲 椿龄 画
椿龄 画 蔷
画 蔷 痴及
蔷 痴及 局外
痴及 局外 话
局外 话 说
话 说 林黛玉
说 林黛玉 自
林黛玉 自 与
自 与 宝玉
与 宝玉 口角
宝玉 口角 后
口角 后 也
后 也 觉
也 觉 后悔
觉 后悔 但
后悔 但 又
但 又 无
又 无 去
无 去 就
去 就 他
就 他 之理
他 之理 因此
之理 因此 日夜
因此 日夜 闷闷
日夜 闷闷 如有
闷闷 如有 所失
如有 所失 紫鹃
所失 紫鹃 也
紫鹃 也 看出
也 看出 八九
看出 八九 便
八九 便 劝
便 劝 道
劝 道 论
道 论 前儿
论 前儿 的
前儿 的 事
的 事 竟是
事 竟是 姑娘
竟是 姑娘 太
姑娘 太 浮躁
太 浮躁 了
浮躁 了 些
了 些 别人
些 别人 不知
别人 不知 宝玉
不知 宝玉 的
宝玉 的 脾气
的 脾气 难道
脾气 难道 咱们
难道 咱们 也
咱们 也 不
也 不 知道
不 知道 为
知道 为 那玉
为 那玉 也
那玉 也 不是
也 不是 闹
不是 闹 了
闹 了 一遭
了 一遭 两遭
一遭 两遭 了
两遭 了 黛玉
了 黛玉 啐
黛玉 啐 道
啐 道 呸
道 呸 你
呸 你 倒
你 倒 来
倒 来 替人
来 替人 派
替人 派 我的
派 我的 不是
我的 不是 我
不是 我 怎么
我 怎么 浮躁
怎么 浮躁 了
浮躁 了 紫鹃
了 紫鹃 笑道
紫鹃 笑道 好好儿
笑道 好好儿 的
好好儿 的 为什么
的 为什么 铰
为什么 铰 了
铰 了 那
了 那 穗子
那 穗子 不是
穗子 不是 宝玉
不是 宝玉 只有
宝玉 只有 三分
只有 三分 不是
三分 不是 姑娘
不是 姑娘 倒
姑娘 倒 有
倒 有 七分
有 七分 不是
七分 不是 我看
不是 我看 他
我看 他 素日
他 素日 在
素日 在 姑娘
在 姑娘 身上
姑娘 身上 就好
身上 就好 皆
就好 皆 因
皆 因 姑娘
因 姑娘 小性儿
姑娘 小性儿 常要
小性儿 常要 歪
常要 歪 派
歪 派 他
派 他 才
他 才 这么样
才 这么样 黛玉
这么样 黛玉 欲
黛玉 欲 答话
欲 答话 只听
答话 只听 院外
只听 院外 叫门
院外 叫门 紫鹃
叫门 紫鹃 听了
紫鹃 听了 听
听了 听 笑道
听 笑道 这是
笑道 这是 宝玉
这是 宝玉 的
宝玉 的 声音
的 声音 想必
声音 想必 是
想必 是 来
是 来 赔不是
来 赔不是 来了
赔不是 来了 黛玉
来了 黛玉 听了
黛玉 听了 说
听了 说 不许
说 不许 开
不许 开 门
开 门 紫鹃
门 紫鹃 道
紫鹃 道 姑娘
道 姑娘 又
姑娘 又 不是
又 不是 了
不是 了 这么
了 这么 热天
这么 热天 毒日头
热天 毒日头 地下
毒日头 地下 晒坏
地下 晒坏 了
晒坏 了 他
了 他 如何
他 如何 使得
如何 使得 呢
使得 呢 口里
呢 口里 说着
口里 说着 便
说着 便 出去
便 出去 开门
出去 开门 果然
开门 果然 是
果然 是 宝玉
是 宝玉 一面
宝玉 一面 让
一面 让 他
让 他 进来
他 进来 一面
进来 一面 笑
一面 笑 着
笑 着 说道
着 说道 我
说道 我 只当
我 只当 宝
只当 宝 二爷
宝 二爷 再
二爷 再 不
再 不 上
不 上 我们
上 我们 的
我们 的 门
的 门 了
门 了 谁
了 谁 知道
谁 知道 这会子
知道 这会子 又
这会子 又 来了
又 来了 宝玉
来了 宝玉 笑道
宝玉 笑道 你们
笑道 你们 把
你们 把 极小
把 极小 的
极小 的 事
的 事 倒
事 倒 说
倒 说 大
说 大 了
大 了 好好
了 好好 的
好好 的 为什么
的 为什么 不
为什么 不 来
不 来 我
来 我 就
我 就 死了
就 死了 魂
死了 魂 也
魂 也 要
也 要 一日
要 一日 来
一日 来 一百
来 一百 遭
一百 遭 妹妹
遭 妹妹 可
妹妹 可 大好
可 大好 了
大好 了 紫鹃
了 紫鹃 道
紫鹃 道 身上
道 身上 病
身上 病 好了
病 好了 只是
好了 只是 心里
只是 心里 气
心里 气 还
气 还 不大好
还 不大好 宝玉
不大好 宝玉 笑道
宝玉 笑道 我
笑道 我 知道
我 知道 了
知道 了 有
了 有 什么
有 什么 气
什么 气 呢
气 呢 一面
呢 一面 说着
一面 说着 一面
说着 一面 进来
一面 进来 只见
进来 只见 黛玉
只见 黛玉 又
黛玉 又 在
又 在 床上
在 床上 哭
床上 哭 那黛玉
哭 那黛玉 本
那黛玉 本 不曾
本 不曾 哭
不曾 哭 听见
哭 听见 宝玉
听见 宝玉 来
宝玉 来 由不得
来 由不得 伤心
由不得 伤心 止不住
伤心 止不住 滚下
止不住 滚下 泪来
滚下 泪来 宝玉
泪来 宝玉 笑
宝玉 笑 着
笑 着 走近
着 走近 床来
走近 床来 道
床来 道 妹妹
道 妹妹 身上
妹妹 身上 可
身上 可 大好
可 大好 了
大好 了 黛玉
了 黛玉 只顾
黛玉 只顾 拭泪
只顾 拭泪 并不
拭泪 并不 答应
并不 答应 宝玉
答应 宝玉 因便
宝玉 因便 挨
因便 挨 在
挨 在 床沿
在 床沿 上
床沿 上 坐
上 坐 了
坐 了 一面
了 一面 笑道
一面 笑道 我
笑道 我 知道
我 知道 你
知道 你 不恼
你 不恼 我
不恼 我 但
我 但 只是
但 只是 我
只是 我 不来
我 不来 叫
不来 叫 旁人
叫 旁人 看见
旁人 看见 倒像
看见 倒像 是
倒像 是 咱们
是 咱们 又
咱们 又 拌
又 拌 了
拌 了 嘴
了 嘴 的
嘴 的 似的
的 似的 要
似的 要 等
要 等 他们
等 他们 来
他们 来 劝
来 劝 咱们
劝 咱们 那
咱们 那 时候
那 时候 儿
时候 儿 岂
儿 岂 不
岂 不 咱们
不 咱们 倒觉
咱们 倒觉 生分
倒觉 生分 了
生分 了 不如
了 不如 这会子
不如 这会子 你
这会子 你 要
你 要 打要
要 打要 骂
打要 骂 凭
骂 凭 你
凭 你 怎么样
你 怎么样 千万别
怎么样 千万别 不理
千万别 不理 我
不理 我 说着
我 说着 又
说着 又 把
又 把 好
把 好 妹妹
好 妹妹 叫
妹妹 叫 了
叫 了 几十
了 几十 声
几十 声 黛
声 黛 玉
黛 玉 心里
玉 心里 原是
心里 原是 再
原是 再 不理
再 不理 宝玉
不理 宝玉 的
宝玉 的 这会子
的 这会子 听见
这会子 听见 宝玉
听见 宝玉 说
宝玉 说 别
说 别 叫人
别 叫人 知道
叫人 知道 咱们
知道 咱们 拌
咱们 拌 了
拌 了 嘴
了 嘴 就
嘴 就 生分
就 生分 了
生分 了 似
了 似 的
似 的 这
的 这 一句
这 一句 话
一句 话 又
话 又 可见
又 可见 得
可见 得 比
得 比 别人
比 别人 原
别人 原 亲近
原 亲近 因
亲近 因 又
因 又 掌
又 掌 不住
掌 不住 便
不住 便 哭
便 哭 道
哭 道 你
道 你 也
你 也 不
也 不 用来
不 用来 哄
用来 哄 我
哄 我 从今以后
我 从今以后 我
从今以后 我 也
我 也 不敢
也 不敢 亲近
不敢 亲近 二爷
亲近 二爷 权当
二爷 权当 我
权当 我 去了
我 去了 宝玉
去了 宝玉 听了
宝玉 听了 笑道
听了 笑道 你
笑道 你 往
你 往 那里
往 那里 去
那里 去 呢
去 呢 黛玉
呢 黛玉 道
黛玉 道 我
道 我 回家
我 回家 去
回家 去 宝玉
去 宝玉 笑道
宝玉 笑道 我
笑道 我 跟
我 跟 了
跟 了 去
了 去 黛玉
去 黛玉 道
黛玉 道 我
道 我 死了
我 死了 呢
死了 呢 宝玉
呢 宝玉 道
宝玉 道 你
道 你 死了
你 死了 我
死了 我 做
我 做 和尚
做 和尚 黛玉
和尚 黛玉 一闻
黛玉 一闻 此言
一闻 此言 登时
此言 登时 把
登时 把 脸放
把 脸放 下来
脸放 下来 问道
下来 问道 想
问道 想 是
想 是 你
是 你 要
你 要 死了
要 死了 胡说
死了 胡说 的
胡说 的 是
的 是 什么
是 什么 你们
什么 你们 家
你们 家 倒
家 倒 有
倒 有 几个
有 几个 亲姐姐
几个 亲姐姐 亲
亲姐姐 亲 妹妹
亲 妹妹 呢
妹妹 呢 明儿
呢 明儿 都
明儿 都 死了
都 死了 你
死了 你 几个
你 几个 身子
几个 身子 做
身子 做 和尚
做 和尚 去
和尚 去 呢
去 呢 等
呢 等 我
等 我 把
我 把 这个
把 这个 话
这个 话 告诉
话 告诉 别人
告诉 别人 评评理
别人 评评理 宝玉
评评理 宝玉 自知
宝玉 自知 说的
自知 说的 造次
说的 造次 了
造次 了 后悔
了 后悔 不
后悔 不 来
不 来 登
来 登 时
登 时 脸上
时 脸上 红涨
脸上 红涨 低
红涨 低 了
低 了 头
了 头 不敢
头 不敢 作声
不敢 作声 幸而
作声 幸而 屋里
幸而 屋里 没人
屋里 没人 黛玉
没人 黛玉 两眼
黛玉 两眼 直瞪瞪
两眼 直瞪瞪 的
直瞪瞪 的 瞅
的 瞅 了
瞅 了 他
了 他 半天
他 半天 气
半天 气 的
气 的 嗳
的 嗳 了
嗳 了 一声
了 一声 说不出
一声 说不出 话
说不出 话 来
话 来 见
来 见 宝玉
见 宝玉 别的
宝玉 别的 脸上
别的 脸上 紫涨
脸上 紫涨 便
紫涨 便 咬着牙
便 咬着牙 用
咬着牙 用 指头
用 指头 狠命
指头 狠命 的
狠命 的 在
的 在 他额
在 他额 上
他额 上 戳
上 戳 了
戳 了 一下子
了 一下子 哼
一下子 哼 了
哼 了 一声
了 一声 说道
一声 说道 你
说道 你 这个
你 这个 刚
这个 刚 说
刚 说 了
说 了 三个
了 三个 字
三个 字 便
字 便 又
便 又 叹
又 叹 了
叹 了 一口气
了 一口气 仍
一口气 仍 拿起
仍 拿起 绢子
拿起 绢子 来
绢子 来 擦
来 擦 眼泪
擦 眼泪 宝玉
眼泪 宝玉 心里
宝玉 心里 原有
心里 原有 无限
原有 无限 的
无限 的 心事
的 心事 又
心事 又 兼
又 兼 说错
兼 说错 了
说错 了 话
了 话 正自
话 正自 后悔
正自 后悔 又见
后悔 又见 黛玉
又见 黛玉 戳
黛玉 戳 他
戳 他 一下子
他 一下子 要说
一下子 要说 也
要说 也 说不出
也 说不出 来
说不出 来 自叹
来 自叹 自泣
自叹 自泣 因此
自泣 因此 自己
因此 自己 也有
自己 也有 所感
也有 所感 不觉
所感 不觉 掉
不觉 掉 下
掉 下 泪来
下 泪来 要
泪来 要 用
要 用 绢子
用 绢子 揩拭
绢子 揩拭 不想
揩拭 不想 又
不想 又 忘了
又 忘了 带
忘了 带 来
带 来 便用
来 便用 衫袖
便用 衫袖 去
衫袖 去 擦
去 擦 黛玉
擦 黛玉 虽然
黛玉 虽然 哭
虽然 哭 着
哭 着 却
着 却 一眼
却 一眼 看见
一眼 看见 他
看见 他 穿着
他 穿着 簇新
穿着 簇新 藕合
簇新 藕合 纱衫
藕合 纱衫 竟去
纱衫 竟去 拭泪
竟去 拭泪 便
拭泪 便 一面
便 一面 自己
一面 自己 拭泪
自己 拭泪 一面
拭泪 一面 回身
一面 回身 将
回身 将 枕上
将 枕上 搭
枕上 搭 的
搭 的 一方
的 一方 绡
一方 绡 帕
绡 帕 拿
帕 拿 起来
拿 起来 向宝玉
起来 向宝玉 怀里
向宝玉 怀里 一
怀里 一 摔
一 摔 一语
摔 一语 不
一语 不 发
不 发 仍
发 仍 掩面而泣
仍 掩面而泣 宝玉
掩面而泣 宝玉 见
宝玉 见 他
见 他 摔
他 摔 了
摔 了 帕子
了 帕子 来
帕子 来 忙
来 忙 接住
忙 接住 拭
接住 拭 了
拭 了 泪
了 泪 又
泪 又 挨近
又 挨近 前些
挨近 前些 伸手
前些 伸手 拉
伸手 拉 了
拉 了 他
了 他 一只
他 一只 手
一只 手 笑道
手 笑道 我的
笑道 我的 五脏
我的 五脏 都
五脏 都 揉碎
都 揉碎 了
揉碎 了 你
了 你 还
你 还 只是
还 只是 哭
只是 哭 走
哭 走 罢
走 罢 我
罢 我 和
我 和 你
和 你 到
你 到 老太太
到 老太太 那里
老太太 那里 去
那里 去 罢
去 罢 黛玉
罢 黛玉 将
黛玉 将 手
将 手 一
手 一 摔
一 摔 道
摔 道 谁
道 谁 和
谁 和 你
和 你 拉拉扯扯
你 拉拉扯扯 的
拉拉扯扯 的 一天
的 一天 大似
一天 大似 一天
大似 一天 还
一天 还 这么
还 这么 涎皮赖脸
这么 涎皮赖脸 的
涎皮赖脸 的 连个理
的 连个理 也
连个理 也 不
也 不 知道
不 知道 一句
知道 一句 话
一句 话 没
话 没 说完
没 说完 只听
说完 只听 嚷
只听 嚷 道
嚷 道 好了
道 好了 宝黛
好了 宝黛 两个
宝黛 两个 不防
两个 不防 都
不防 都 唬
都 唬 了
唬 了 一
了 一 跳
一 跳 回头
跳 回头 看时
回头 看时 只见
看时 只见 凤姐儿
只见 凤姐儿 跑
凤姐儿 跑 进来
跑 进来 笑道
进来 笑道 老太太
笑道 老太太 在
老太太 在 那里
在 那里 抱怨
那里 抱怨 天
抱怨 天 抱怨地
天 抱怨地 只
抱怨地 只 叫
只 叫 我
叫 我 来
我 来 瞧瞧
来 瞧瞧 你们好
瞧瞧 你们好 了
你们好 了 没有
了 没有 我
没有 我 说
我 说 不用
说 不用 瞧
不用 瞧 过
瞧 过 不了
过 不了 三天
不了 三天 他们
三天 他们 自己
他们 自己 就好
自己 就好 了
就好 了 老太太
了 老太太 骂
老太太 骂 我
骂 我 说
我 说 我
说 我 懒
我 懒 我
懒 我 来了
我 来了 果然
来了 果然 应
果然 应 了
应 了 我
了 我 的话
我 的话 了
的话 了 也
了 也 没见
也 没见 你们
没见 你们 两个
你们 两个 有些
两个 有些 什么
有些 什么 可拌
什么 可拌 的
可拌 的 三日
的 三日 好了
三日 好了 两日
好了 两日 恼
两日 恼 了
恼 了 越大越
了 越大越 成
越大越 成 了
成 了 孩子
了 孩子 了
孩子 了 有
了 有 这会子
有 这会子 拉
这会子 拉 着手
拉 着手 哭
着手 哭 的
哭 的 昨儿
的 昨儿 为什么
昨儿 为什么 又
为什么 又 成
又 成 了
成 了 乌眼
了 乌眼 鸡
乌眼 鸡 似的
鸡 似的 呢
似的 呢 还
呢 还 不
还 不 跟着
不 跟着 我
跟着 我 到
我 到 老太太
到 老太太 跟前
老太太 跟前 叫
跟前 叫 老人家
叫 老人家 也
老人家 也 放
也 放 点儿
放 点儿 心
点儿 心 呢
心 呢 说着
呢 说着 拉
说着 拉 了
拉 了 黛玉
了 黛玉 就
黛玉 就 走
就 走 黛玉
走 黛玉 回头
黛玉 回头 叫
回头 叫 丫头
叫 丫头 们
丫头 们 一个
们 一个 也
一个 也 没有
也 没有 凤姐
没有 凤姐 道
凤姐 道 又
道 又 叫
又 叫 他们
叫 他们 做
他们 做 什么
做 什么 有
什么 有 我
