第 74 章
74 章 惑
章 惑 奸
惑 奸 谗
奸 谗 抄检
谗 抄检 大观园
抄检 大观园 避
大观园 避 嫌隙
避 嫌隙 杜绝
嫌隙 杜绝 宁国府
杜绝 宁国府 话
宁国府 话 说
话 说 平儿
说 平儿 听
平儿 听 迎春
听 迎春 说
迎春 说 了
说 了 正自
了 正自 好笑
正自 好笑 忽见
好笑 忽见 宝玉
忽见 宝玉 也
宝玉 也 来了
也 来了 原来
来了 原来 管
原来 管 厨房
管 厨房 柳家媳妇
厨房 柳家媳妇 的
柳家媳妇 的 妹
的 妹 子
妹 子 也
子 也 因放头
也 因放头 开赌
因放头 开赌 得
开赌 得 了
得 了 不是
了 不是 因
不是 因 这
因 这 园中
这 园中 有素
园中 有素 和
有素 和 柳家的
和 柳家的 不好
柳家的 不好 的
不好 的 便
的 便 又
便 又 告出
又 告出 柳家的
告出 柳家的 来
柳家的 来 说
来 说 和
说 和 他
和 他 妹子
他 妹子 是
妹子 是 伙计
是 伙计 赚
伙计 赚 了
赚 了 平分
了 平分 因此
平分 因此 凤姐
因此 凤姐 要治
凤姐 要治 柳家
要治 柳家 之罪
柳家 之罪 那
之罪 那 柳家的
那 柳家的 听得
柳家的 听得 此言
听得 此言 便
此言 便 慌
便 慌 了
慌 了 手脚
了 手脚 因思素
手脚 因思素 与
因思素 与 怡红院
与 怡红院 的
怡红院 的 人
的 人 最为
人 最为 深厚
最为 深厚 故
深厚 故 走来
故 走来 悄悄的
走来 悄悄的 央求
悄悄的 央求 晴雯
央求 晴雯 芳官
晴雯 芳官 等
芳官 等 人
等 人 转
人 转 告诉
转 告诉 了
告诉 了 宝玉
了 宝玉 宝玉
宝玉 宝玉 因思
宝玉 因思 内中
因思 内中 迎春
内中 迎春 的
迎春 的 嬷嬷
的 嬷嬷 也
嬷嬷 也 现有
也 现有 此罪
现有 此罪 不若来
此罪 不若来 约
不若来 约 同
约 同 迎春
同 迎春 去
迎春 去 讨情
去 讨情 比
讨情 比 自己
比 自己 独
自己 独 去
独 去 单为
去 单为 柳家的
单为 柳家的 说情
柳家的 说情 又
说情 又 更
又 更 妥当
更 妥当 故此
妥当 故此 前来
故此 前来 忽见
前来 忽见 许多
忽见 许多 人
许多 人 在
人 在 此
在 此 见
此 见 他
见 他 来时
他 来时 都
来时 都 问道
都 问道 你
问道 你 的
你 的 病
的 病 可好了
病 可好了 跑
可好了 跑 来
跑 来 做
来 做 什么
做 什么 宝玉
什么 宝玉 不便
宝玉 不便 说出
不便 说出 讨情
说出 讨情 一事
讨情 一事 只说
一事 只说 来看
只说 来看 二
来看 二 姐姐
二 姐姐 当
姐姐 当 下
当 下 众人
下 众人 也
众人 也 不在意
也 不在意 且说
不在意 且说 些
且说 些 闲话
些 闲话 平儿
闲话 平儿 便
平儿 便 出去
便 出去 办累
出去 办累 金凤
办累 金凤 一事
金凤 一事 那玉柱
一事 那玉柱 儿媳妇
那玉柱 儿媳妇 紧跟
儿媳妇 紧跟 在
紧跟 在 后
在 后 口内
后 口内 百般
口内 百般 央求
百般 央求 只说
央求 只说 姑
只说 姑 娘
姑 娘 好歹
娘 好歹 口内
好歹 口内 超生
口内 超生 我
超生 我 横竖
我 横竖 去
横竖 去 赎
去 赎 了
赎 了 来
了 来 平儿
来 平儿 笑道
平儿 笑道 你
笑道 你 迟
你 迟 也
迟 也 赎
也 赎 早
赎 早 也
早 也 赎
也 赎 既有
赎 既有 今
既有 今 日
今 日 何必当初
日 何必当初 你
何必当初 你 的
你 的 意思
的 意思 得
