第 95 章
95 章 因讹成
章 因讹成 实元妃
因讹成 实元妃 薨
实元妃 薨 逝
薨 逝 以假
逝 以假 混真
以假 混真 宝玉
混真 宝玉 疯癫
宝玉 疯癫 话
疯癫 话 说
话 说 焙茗
说 焙茗 在
焙茗 在 门口
在 门口 和
门口 和 小丫头
和 小丫头 子
小丫头 子 说
子 说 宝玉
说 宝玉 的
宝玉 的 玉
的 玉 有了
玉 有了 那
有了 那 小丫头
那 小丫头 急忙
小丫头 急忙 回来
急忙 回来 告诉
回来 告诉 宝玉
告诉 宝玉 众
宝玉 众 人
众 人 听了
人 听了 都
听了 都 推着
都 推着 宝玉
推着 宝玉 出去
宝玉 出去 问
出去 问 他
问 他 众人
他 众人 在
众人 在 廊
在 廊 下
廊 下 听
下 听 着
听 着 宝玉
着 宝玉 也
宝玉 也 觉
也 觉 放心
觉 放心 便
放心 便 走到
便 走到 门口
走到 门口 问
门口 问 道
问 道 你
道 你 那里
你 那里 得
那里 得 了
得 了 快
了 快 拿来
快 拿来 焙茗
拿来 焙茗 道
焙茗 道 拿
道 拿 是
拿 是 拿
是 拿 不来
拿 不来 的
不来 的 还是
的 还是 托人
还是 托人 做
托人 做 保去
做 保去 呢
保去 呢 宝玉
呢 宝玉 道
宝玉 道 你
道 你 快
你 快 说是
快 说是 怎么
说是 怎么 得
怎么 得 的
得 的 我
的 我 好
我 好 叫人
好 叫人 取
叫人 取 去
取 去 焙茗
去 焙茗 道
焙茗 道 我
道 我 在
我 在 外头
在 外头 知道
外头 知道 林爷
知道 林爷 爷去
林爷 爷去 测字
爷去 测字 我
测字 我 就
我 就 跟
就 跟 了
跟 了 去
了 去 我
去 我 听见
我 听见 说
听见 说 在
说 在 当铺
在 当铺 里
当铺 里 找
里 找 我
找 我 没
我 没 等
没 等 他
等 他 说完
他 说完 便
说完 便 跑
便 跑 到
跑 到 几个
到 几个 当铺
几个 当铺 里
当铺 里 去
里 去 我
去 我 比
我 比 给
比 给 他们
给 他们 瞧
他们 瞧 有
瞧 有 一家
有 一家 便说
一家 便说 有
便说 有 我
有 我 说
我 说 给
说 给 我
给 我 罢
我 罢 那
罢 那 铺子
那 铺子 里
铺子 里 要
里 要 票子
要 票子 我
票子 我 说
我 说 当
说 当 多少钱
当 多少钱 他说
多少钱 他说 三百
他说 三百 钱
三百 钱 的
钱 的 也有
的 也有 五百
也有 五百 钱
五百 钱 的
钱 的 也有
的 也有 前儿
也有 前儿 有
前儿 有 一个人
有 一个人 拿
一个人 拿 这么
拿 这么 一块
这么 一块 玉
一块 玉 当
玉 当 了
当 了 三百
了 三百 钱
三百 钱 去
钱 去 今儿
去 今儿 又
今儿 又 有人
又 有人 也
有人 也 拿
也 拿 一块
拿 一块 玉当
一块 玉当 了
玉当 了 五百
了 五百 钱
五百 钱 去
钱 去 宝玉
去 宝玉 不等
宝玉 不等 说完
不等 说完 便道
说完 便道 你
便道 你 快
你 快 拿
快 拿 三百五百
拿 三百五百 钱
三百五百 钱 去取
钱 去取 了
去取 了 来
了 来 我们
来 我们 挑着
我们 挑着 看
挑着 看 是不是
看 是不是 里头
是不是 里头 袭人
里头 袭人 便
袭人 便 啐
便 啐 道
啐 道 二
道 二 爷
二 爷 不用
爷 不用 理他
不用 理他 我
理他 我 小时候
我 小时候 儿
小时候 儿 听见
儿 听见 我
听见 我 哥哥
我 哥哥 常说
哥哥 常说 有些
常说 有些 人卖
有些 人卖 那些
人卖 那些 小玉儿
那些 小玉儿 没钱
小玉儿 没钱 用
没钱 用 便
用 便 去
便 去 当
去 当 想来
当 想来 是
想来 是 家家
是 家家 当铺
家家 当铺 里
当铺 里 有的
里 有的 众人
有的 众人 正在
众人 正在 听得
正在 听得 诧异
听得 诧异 被
诧异 被 袭人
被 袭人 一说
袭人 一说 想
一说 想 了
想 了 一想
了 一想 倒
一想 倒 大家
倒 大家 笑
大家 笑 起来
笑 起来 说
起来 说 快
说 快 叫
快 叫 二爷
叫 二爷 进来
二爷 进来 罢
进来 罢 不用
罢 不用 理
不用 理 那
理 那 糊涂
那 糊涂 东西
糊涂 东西 了
东西 了 他
了 他 说的
他 说的 那些
说的 那些 玉
那些 玉 想来
玉 想来 不是
想来 不是 正
不是 正 经
正 经 东西
经 东西 宝玉
东西 宝玉 正笑
宝玉 正笑 着
正笑 着 只见
着 只见 岫
只见 岫 烟
岫 烟 来了
烟 来了 原来
来了 原来 岫
原来 岫 烟
岫 烟 走到
烟 走到 栊
走到 栊 翠
栊 翠 庵
翠 庵 见
庵 见 了
见 了 妙玉
了 妙玉 不及
妙玉 不及 闲话
不及 闲话 便
闲话 便 求
便 求 妙玉
求 妙玉 扶乩
妙玉 扶乩 妙玉
扶乩 妙玉 冷笑
妙玉 冷笑 几声
冷笑 几声 说道
几声 说道 我
说道 我 与
我 与 姑娘
与 姑娘 来往
姑娘 来往 为的是
来往 为的是 姑娘
为的是 姑娘 不是
姑娘 不是 势利
不是 势利 场中
势利 场中 的
场中 的 人
的 人 今日
人 今日 怎么
今日 怎么 听了
怎么 听了 那里
听了 那里 的
那里 的 谣言
的 谣言 过来
谣言 过来 缠
过来 缠 我
缠 我 况且
我 况且 我
况且 我 并不
我 并不 晓得
并不 晓得 什么
晓得 什么 叫
什么 叫 扶乩
叫 扶乩 说
扶乩 说 着
说 着 将要
着 将要 不理
将要 不理 岫
不理 岫 烟
岫 烟 懊悔
烟 懊悔 此来
懊悔 此来 知
此来 知 他
知 他 脾气
他 脾气 是
脾气 是 这么着
是 这么着 的
这么着 的 一时
的 一时 我
一时 我 已
我 已 说出
已 说出 不好
说出 不好 白回
不好 白回 去
白回 去 又
去 又 不好
又 不好 与
不好 与 他
与 他 质证
他 质证 他会
质证 他会 扶乩
他会 扶乩 的话
扶乩 的话 只得
的话 只得 陪
只得 陪 着
陪 着 笑
着 笑 将
笑 将 袭人
将 袭人 等
袭人 等 性命
等 性命 关系
性命 关系 的话
关系 的话 说
的话 说 了
说 了 一遍
了 一遍 见
一遍 见 妙玉
见 妙玉 略有
妙玉 略有 活动
略有 活动 便
活动 便 起身
便 起身 拜
起身 拜 了
拜 了 几拜
了 几拜 妙玉
几拜 妙玉 叹道
妙玉 叹道 何必
叹道 何必 为
何必 为 人
为 人 作嫁
人 作嫁 但是
作嫁 但是 我
但是 我 进京
我 进京 以来
进京 以来 素
以来 素 无人
素 无人 知
无人 知 今日
知 今日 你
今日 你 来
你 来 破例
来 破例 恐
破例 恐 将来
恐 将来 缠绕
将来 缠绕 不休
缠绕 不休 岫
不休 岫 烟道
岫 烟道 我
烟道 我 也
我 也 一时
也 一时 不忍
一时 不忍 知
不忍 知 你
知 你 必
你 必 是
必 是 慈悲
是 慈悲 的
慈悲 的 便是
的 便是 将来
便是 将来 他人
将来 他人 求
他人 求 你
求 你 愿不愿
你 愿不愿 在
愿不愿 在 你
在 你 谁
你 谁 敢
谁 敢 相强
敢 相强 妙玉
相强 妙玉 笑
妙玉 笑 了
笑 了 一笑
了 一笑 叫道婆
一笑 叫道婆 焚香
叫道婆 焚香 在
焚香 在 箱子
在 箱子 里
箱子 里 找出
里 找出 沙盘
找出 沙盘 乩
沙盘 乩 架
乩 架 书
架 书 了
书 了 符
了 符 命岫烟
符 命岫烟 行礼
命岫烟 行礼 祝告
行礼 祝告 毕
祝告 毕 起来
毕 起来 同
起来 同 妙玉
同 妙玉 扶
妙玉 扶 着
扶 着 乩
着 乩 不多时
乩 不多时 只见
不多时 只见 那仙
只见 那仙 乩
那仙 乩 疾书
乩 疾书 道
疾书 道 噫
道 噫 来无迹
噫 来无迹 去
来无迹 去 无踪
去 无踪 青埂峰
无踪 青埂峰 下
青埂峰 下 倚
下 倚 古松
倚 古松 欲
古松 欲 追寻
欲 追寻 山
追寻 山 万重
山 万重 入
万重 入 我
入 我 门来
我 门来 一笑
门来 一笑 逢
一笑 逢 书毕
逢 书毕 停
书毕 停 了
停 了 乩
了 乩 岫
乩 岫 烟
岫 烟 便
烟 便 问
便 问 请
问 请 的
请 的 是
的 是 何仙
是 何仙 妙玉
何仙 妙玉 道
妙玉 道 请
道 请 的
请 的 是
的 是 拐
是 拐 仙
拐 仙 岫
仙 岫 烟录
岫 烟录 了
烟录 了 出来
了 出来 请教
出来 请教 妙玉
请教 妙玉 识
妙玉 识 妙玉
识 妙玉 道
妙玉 道 这个
道 这个 可
这个 可 不能
可 不能 连
不能 连 我
连 我 也
我 也 不
也 不 懂
不 懂 你
懂 你 快
你 快 拿去
快 拿去 他们
拿去 他们 的
他们 的 聪明
的 聪明 人
聪明 人 多着
人 多着 哩
多着 哩 岫
哩 岫 烟
岫 烟 只得
烟 只得 回来
只得 回来 进入
回来 进入 院中
进入 院中 各人
院中 各人 都
各人 都 问
都 问 怎么样
问 怎么样 了
怎么样 了 岫
了 岫 烟
岫 烟 不及
烟 不及 细说
不及 细说 便
细说 便 将
便 将 所录
将 所录 乩
所录 乩 语递
乩 语递 与
语递 与 李纨
与 李纨 众
李纨 众 姊妹
众 姊妹 及
姊妹 及 宝玉
及 宝玉 争看
宝玉 争看 都
争看 都 解
都 解 的
解 的 是
的 是 一时
是 一时 要
一时 要 找
要 找 是
找 是 找不着
是 找不着 的
找不着 的 然而
的 然而 丢
然而 丢 是
丢 是 丢
是 丢 不了
丢 不了 的
不了 的 不知
的 不知 几时
不知 几时 不
几时 不 找
不 找 便
找 便 出来
便 出来 了
出来 了 但是
了 但是 青埂峰
但是 青埂峰 不知
青埂峰 不知 在
不知 在 那里
在 那里 李纨
那里 李纨 道
李纨 道 这是
道 这是 仙机
这是 仙机 隐语
仙机 隐语 咱们
隐语 咱们 家
咱们 家 里
家 里 那里
里 那里 跑
那里 跑 出
跑 出 青埂峰
出 青埂峰 来
青埂峰 来 必是
来 必是 谁
必是 谁 怕
谁 怕 查出
怕 查出 撂
查出 撂 在
撂 在 有
在 有 松树
有 松树 的
松树 的 山子石
的 山子石 底下
山子石 底下 也
底下 也 未
也 未 可定
未 可定 独是
可定 独是 入
独是 入 我
入 我 门来
我 门来 这句
门来 这句 到底
这句 到底 是
到底 是 入
是 入 谁
入 谁 的
谁 的 门
的 门 呢
门 呢 黛玉
呢 黛玉 道
黛玉 道 不知
道 不知 请
不知 请 的
请 的 是
的 是 谁
是 谁 岫
谁 岫 烟道
岫 烟道 拐仙
烟道 拐仙 探春
拐仙 探春 道
探春 道 若是
道 若是 仙家
若是 仙家 的
仙家 的 门
的 门 便
门 便 难入
便 难入 了
难入 了 袭人
了 袭人 心里
袭人 心里 着
心里 着 忙
着 忙 便
忙 便 捕风捉影
便 捕风捉影 的
捕风捉影 的 混找
的 混找 没
混找 没 一块
没 一块 石
一块 石 底下
石 底下 不
底下 不 找到
不 找到 只是
找到 只是 没有
只是 没有 回到
没有 回到 院中
回到 院中 宝玉
院中 宝玉 也
宝玉 也 不问
也 不问 有无
不问 有无 只管
有无 只管 傻笑
只管 傻笑 麝月
傻笑 麝月 着急
麝月 着急 道
着急 道 小
道 小 祖宗
小 祖宗 你
祖宗 你 到底
你 到底 是
到底 是 那里
是 那里 丢
那里 丢 的
丢 的 说明
的 说明 了
说明 了 我们
了 我们 就是
我们 就是 受罪
就是 受罪 也
受罪 也 在
也 在 明处
在 明处 啊
明处 啊 宝玉
啊 宝玉 笑道
宝玉 笑道 我
笑道 我 说
我 说 外头
说 外头 丢
外头 丢 的
丢 的 你们
的 你们 又
你们 又 不依
又 不依 你
不依 你 如今
你 如今 问
如今 问 我
问 我 我
我 我 知道
我 知道 么
知道 么 李纨
么 李纨 探春
李纨 探春 道
探春 道 今儿
道 今儿 从
今儿 从 早起
从 早起 闹起
早起 闹起 已到
闹起 已到 三更
已到 三更 来
三更 来 的
来 的 天
的 天 了
