第 89 章
89 章 人亡物在
章 人亡物在 公子
人亡物在 公子 填词
公子 填词 蛇影杯弓
填词 蛇影杯弓 颦
蛇影杯弓 颦 卿
颦 卿 绝粒
卿 绝粒 却说
绝粒 却说 凤姐
却说 凤姐 正自
凤姐 正自 起来
正自 起来 纳闷
起来 纳闷 忽
纳闷 忽 听见
忽 听见 小丫头
听见 小丫头 这话
小丫头 这话 又
这话 又 唬
又 唬 了
唬 了 一
了 一 跳
一 跳 连忙
跳 连忙 又问
连忙 又问 什么
又问 什么 官事
什么 官事 小丫头
官事 小丫头 道
小丫头 道 也
道 也 不
也 不 知道
不 知道 刚才
知道 刚才 二门
刚才 二门 上
二门 上 小厮
上 小厮 回
小厮 回 进来
回 进来 回
进来 回 老爷
回 老爷 有
老爷 有 要紧
有 要紧 的
要紧 的 官事
的 官事 所以
官事 所以 太太
所以 太太 叫
太太 叫 我
叫 我 请
我 请 二爷
请 二爷 来了
二爷 来了 凤姐
来了 凤姐 听了
凤姐 听了 工部
听了 工部 里
工部 里 的
里 的 事
的 事 才
事 才 把
才 把 心
把 心 略略
心 略略 的
略略 的 放下
的 放下 因
放下 因 说道
因 说道 你
说道 你 回去
你 回去 回
回去 回 太太
回 太太 就
太太 就 说
就 说 二爷
说 二爷 昨日
二爷 昨日 晚上
昨日 晚上 出
晚上 出 城
出 城 有事
城 有事 没有
有事 没有 回来
没有 回来 打发
回来 打发 人先
打发 人先 回珍
人先 回珍 大爷
回珍 大爷 去罢
大爷 去罢 那丫头
去罢 那丫头 答应
那丫头 答应 着
答应 着 去了
着 去了 一时
去了 一时 贾珍
一时 贾珍 过来
贾珍 过来 见
过来 见 了
见 了 部里
了 部里 的
部里 的 人
的 人 问明
人 问明 了
问明 了 进来
了 进来 见
进来 见 了
见 了 王夫人
了 王夫人 回道
王夫人 回道 部中来
回道 部中来 报
部中来 报 昨日
报 昨日 总河
昨日 总河 奏
总河 奏 到
奏 到 河南
到 河南 一带
河南 一带 决了
一带 决了 河口
决了 河口 湮没
河口 湮没 了
湮没 了 几府
了 几府 州
几府 州 县
州 县 又
县 又 要
又 要 开销
要 开销 国帑
开销 国帑 修理
国帑 修理 城工
修理 城工 工部
城工 工部 司官
工部 司官 又有
司官 又有 一番
又有 一番 照料
一番 照料 所以
照料 所以 部
所以 部 里特
部 里特 来
里特 来 报知
来 报知 老爷
报知 老爷 的
老爷 的 说完
的 说完 退出
说完 退出 及
退出 及 贾
及 贾 政
贾 政 回家
政 回家 来
回家 来 回明
来 回明 从此
回明 从此 直到
从此 直到 冬间
直到 冬间 贾政
冬间 贾政 天天
贾政 天天 有事
天天 有事 常在
有事 常在 衙门
常在 衙门 里
衙门 里 宝玉
里 宝玉 的
宝玉 的 工课
的 工课 也
工课 也 渐
也 渐 渐松
渐 渐松 了
渐松 了 只是
了 只是 怕
只是 怕 贾政
怕 贾政 觉察
贾政 觉察 出来
觉察 出来 不敢
出来 不敢 不常
不敢 不常 在
不常 在 学
在 学 房里
学 房里 去
房里 去 念书
去 念书 连
念书 连 黛玉
连 黛玉 处
黛玉 处 也
处 也 不敢
也 不敢 常去
不敢 常去 那时
常去 那时 已到
那时 已到 十月
已到 十月 中旬
十月 中旬 宝玉
中旬 宝玉 起来
宝玉 起来 要往
起来 要往 学
要往 学 房中
学 房中 去
房中 去 这日
去 这日 天气
这日 天气 陡寒
天气 陡寒 只见
陡寒 只见 袭人
只见 袭人 早已
袭人 早已 打点
早已 打点 出
打点 出 一包
出 一包 衣裳
一包 衣裳 向宝玉
衣裳 向宝玉 道
向宝玉 道 今日
道 今日 天气
今日 天气 很凉
天气 很凉 早晚
很凉 早晚 宁可
早晚 宁可 暖些
宁可 暖些 说着
暖些 说着 把
说着 把 衣裳
把 衣裳 拿
衣裳 拿 出来
拿 出来 给
出来 给 宝玉
给 宝玉 挑
宝玉 挑 了
挑 了 一件
了 一件 穿
一件 穿 又
穿 又 包
又 包 了
包 了 一件
了 一件 叫
一件 叫 小丫头
叫 小丫头 拿出
小丫头 拿出 交给
拿出 交给 焙茗
交给 焙茗 嘱咐
焙茗 嘱咐 道
嘱咐 道 天
道 天 气冷
天 气冷 二爷
气冷 二爷 要换
二爷 要换 时
要换 时 好生
时 好生 预备
好生 预备 着
预备 着 焙茗
着 焙茗 答应
焙茗 答应 了
答应 了 抱
了 抱 着
抱 着 毡包
着 毡包 跟着
毡包 跟着 宝玉
跟着 宝玉 自去
宝玉 自去 宝玉
自去 宝玉 到了
宝玉 到了 学
到了 学 房中
学 房中 做了
房中 做了 自己
做了 自己 的
自己 的 工课
的 工课 忽
工课 忽 听得
忽 听得 纸
听得 纸 窗呼
纸 窗呼 喇
窗呼 喇 喇
喇 喇 一派
喇 一派 风声
一派 风声 代
风声 代 儒道
代 儒道 天气
儒道 天气 又
天气 又 变
又 变 了
变 了 把
了 把 风门
把 风门 推开
风门 推开 一看
推开 一看 只见
一看 只见 西北
只见 西北 上
西北 上 一层层
上 一层层 的
一层层 的 黑云
的 黑云 渐渐
黑云 渐渐 往
渐渐 往 东南
往 东南 扑上来
东南 扑上来 焙茗
扑上来 焙茗 走进
焙茗 走进 来回
走进 来回 宝玉
来回 宝玉 道
宝玉 道 二爷
道 二爷 天气
二爷 天气 冷
天气 冷 了
冷 了 再
了 再 添些
再 添些 衣裳
添些 衣裳 罢
衣裳 罢 宝玉
罢 宝玉 点点头
宝玉 点点头 儿
点点头 儿 只见
儿 只见 焙茗
只见 焙茗 拿进
焙茗 拿进 一件
拿进 一件 衣裳
一件 衣裳 来
衣裳 来 宝玉
来 宝玉 不看
宝玉 不看 则
不看 则 已
则 已 看了
已 看了 时神
看了 时神 已
时神 已 痴
已 痴 了
痴 了 那些
了 那些 小学生
那些 小学生 都
小学生 都 巴
都 巴 着眼
巴 着眼 瞧
着眼 瞧 却
瞧 却 原是
却 原是 晴
原是 晴 雯所补
晴 雯所补 的
雯所补 的 那件
的 那件 雀金
那件 雀金 裘
雀金 裘 宝玉
裘 宝玉 道
宝玉 道 怎么
道 怎么 拿
怎么 拿 这
拿 这 一件
这 一件 来
一件 来 是
来 是 谁
是 谁 给
谁 给 你
给 你 的
你 的 焙茗
