第 81 章
81 章 占旺相
章 占旺相 四美
占旺相 四美 钓
四美 钓 游鱼
钓 游鱼 奉
游鱼 奉 严词
奉 严词 两番
严词 两番 入
两番 入 家塾
入 家塾 且说
家塾 且说 迎春
且说 迎春 归去
迎春 归去 之后
归去 之后 邢夫人
之后 邢夫人 像
邢夫人 像 没有
像 没有 这
没有 这 事
这 事 倒是
事 倒是 王夫人
倒是 王夫人 抚养
王夫人 抚养 了
抚养 了 一场
了 一场 却
一场 却 甚实
却 甚实 伤感
甚实 伤感 在
伤感 在 房中
在 房中 自己
房中 自己 叹息
自己 叹息 了
叹息 了 一回
了 一回 只见
一回 只见 宝玉
只见 宝玉 走来
宝玉 走来 请安
走来 请安 看见
请安 看见 王夫人
看见 王夫人 脸上
王夫人 脸上 似有
脸上 似有 泪痕
似有 泪痕 也
泪痕 也 不敢
也 不敢 坐
不敢 坐 只
坐 只 在
只 在 傍边
在 傍边 站
傍边 站 着
站 着 王夫人
着 王夫人 叫
王夫人 叫 他
叫 他 坐下
他 坐下 宝玉
坐下 宝玉 才
宝玉 才 捱上
才 捱上 炕来
捱上 炕来 就
炕来 就 在
就 在 王夫人
在 王夫人 身
王夫人 身 旁坐
身 旁坐 了
旁坐 了 王夫人
了 王夫人 见
王夫人 见 他
见 他 呆呆
他 呆呆 的
呆呆 的 瞅
的 瞅 着
瞅 着 似有
着 似有 欲言
似有 欲言 不言
欲言 不言 的
不言 的 光景
的 光景 便道
光景 便道 你
便道 你 又
你 又 为什么
又 为什么 这样
为什么 这样 呆呆
这样 呆呆 的
呆呆 的 宝玉
的 宝玉 道
宝玉 道 并不
道 并不 为什么
并不 为什么 只是
为什么 只是 昨儿
只是 昨儿 听见
昨儿 听见 二
听见 二 姐姐
二 姐姐 这种
姐姐 这种 光景
这种 光景 我
光景 我 实在
我 实在 替
实在 替 他
替 他 受
他 受 不得
受 不得 虽
不得 虽 不敢
虽 不敢 告诉
不敢 告诉 老太太
告诉 老太太 却
老太太 却 这
却 这 两夜
这 两夜 只是
两夜 只是 睡不着
只是 睡不着 我想
睡不着 我想 咱们
我想 咱们 这样
咱们 这样 人家
这样 人家 的
人家 的 姑娘
的 姑娘 那里
姑娘 那里 受得
那里 受得 这样
受得 这样 的
这样 的 委屈
的 委屈 况且
委屈 况且 二
况且 二 姐姐
二 姐姐 是
姐姐 是 个
是 个 最
个 最 懦弱
最 懦弱 的
懦弱 的 人
的 人 向来
人 向来 不会
向来 不会 和
不会 和 人
和 人 拌嘴
人 拌嘴 偏偏
拌嘴 偏偏 儿
偏偏 儿 的
儿 的 遇见
的 遇见 这样
遇见 这样 没
这样 没 人心
没 人心 的
人心 的 东西
的 东西 竟
东西 竟 一点儿
竟 一点儿 不
一点儿 不 知道
不 知道 女人
知道 女人 的
女人 的 苦处
的 苦处 说着
苦处 说着 几乎
说着 几乎 滴下
几乎 滴下 泪来
滴下 泪来 王夫人
泪来 王夫人 道
王夫人 道 这
道 这 也是
这 也是 没法儿
也是 没法儿 的
没法儿 的 事
的 事 俗语说
事 俗语说 的
俗语说 的 嫁出去
的 嫁出去 的
嫁出去 的 女孩儿
的 女孩儿 泼出去
女孩儿 泼出去 的
泼出去 的 水
的 水 叫
水 叫 我
叫 我 能
我 能 怎么样
能 怎么样 呢
怎么样 呢 宝玉
呢 宝玉 道
宝玉 道 我
道 我 昨儿
我 昨儿 夜里
昨儿 夜里 倒
夜里 倒 想
倒 想 了
想 了 一个
了 一个 主意
一个 主意 咱们
主意 咱们 索性
咱们 索性 回明
索性 回明 了
回明 了 老太太
了 老太太 把
老太太 把 二
把 二 姐姐
二 姐姐 接回来
姐姐 接回来 还
接回来 还 叫
还 叫 他
叫 他 紫
他 紫 菱洲
紫 菱洲 住着
菱洲 住着 仍旧
住着 仍旧 我们
仍旧 我们 姐妹
我们 姐妹 弟兄们
姐妹 弟兄们 一块儿
弟兄们 一块儿 吃
一块儿 吃 一块儿
吃 一块儿 玩
一块儿 玩 省
玩 省 得
省 得 受
得 受 孙家
受 孙家 那
孙家 那 混帐
那 混帐 行子
混帐 行子 的
行子 的 气
的 气 等
气 等 他
等 他 来
他 来 接
来 接 咱们
接 咱们 硬
咱们 硬 不
硬 不 叫
不 叫 他
叫 他 去
他 去 由他
去 由他 接
由他 接 一百回
接 一百回 咱们
一百回 咱们 留一
咱们 留一 百回
留一 百回 只
百回 只 说是
只 说是 老太太
说是 老太太 的
老太太 的 主意
的 主意 这个
主意 这个 岂
这个 岂 不好
岂 不好 呢
不好 呢 王夫人
呢 王夫人 听了
王夫人 听了 又
听了 又 好笑
又 好笑 又
好笑 又 好
又 好 恼
好 恼 说道
恼 说道 你
说道 你 又
你 又 发
又 发 了
发 了 呆气
了 呆气 了
呆气 了 混
了 混 说的
混 说的 是
说的 是 什么
是 什么 大凡
什么 大凡 做了
大凡 做了 女孩儿
做了 女孩儿 终久
女孩儿 终久 是
终久 是 要
是 要 出门子
要 出门子 的
出门子 的 嫁到
的 嫁到 人家
嫁到 人家 去
人家 去 娘家
去 娘家 那里
娘家 那里 顾得
那里 顾得 也
顾得 也 只好
也 只好 看
只好 看 他
看 他 自己
他 自己 的
自己 的 命运
的 命运 碰
命运 碰 的
碰 的 好
的 好 就好
好 就好 碰
就好 碰 的
碰 的 不好
的 不好 也
不好 也 就
也 就 没法儿
就 没法儿 你
没法儿 你 难道
你 难道 没
难道 没 听见
没 听见 人
听见 人 说
人 说 嫁鸡随鸡
说 嫁鸡随鸡 嫁狗随狗
嫁鸡随鸡 嫁狗随狗 那里
嫁狗随狗 那里 个个
那里 个个 都
个个 都 像
都 像 你
像 你 大
你 大 姐姐
大 姐姐 做
姐姐 做 娘娘
做 娘娘 呢
娘娘 呢 况
呢 况 且
况 且 你
且 你 二
你 二 姐姐
二 姐姐 是
姐姐 是 新媳妇
是 新媳妇 孙
新媳妇 孙 姑爷
孙 姑爷 也
姑爷 也 还是
也 还是 年轻
还是 年轻 的
年轻 的 人
的 人 各人
人 各人 有
各人 有 各人
有 各人 的
各人 的 脾气
的 脾气 新来乍到
脾气 新来乍到 自
新来乍到 自 然要
自 然要 有些
然要 有些 扭
有些 扭 的
扭 的 过
的 过 几年
过 几年 大家
几年 大家 摸
大家 摸 着
摸 着 脾气
着 脾气 儿
脾气 儿 生儿
儿 生儿 长女
生儿 长女 以后
长女 以后 那就好
以后 那就好 了
那就好 了 你
了 你 断断
你 断断 不
断断 不 许在
不 许在 老太太
许在 老太太 跟前
老太太 跟前 说起
跟前 说起 半个
说起 半个 字
半个 字 我
字 我 知道
我 知道 了
知道 了 是
了 是 不依
是 不依 你
不依 你 的
你 的 快
的 快 去
快 去 干
去 干 你
干 你 的
你 的 去罢
的 去罢 别
去罢 别 在
别 在 这里
在 这里 混
这里 混 说
混 说 了
说 了 说的
了 说的 宝玉
说的 宝玉 也
宝玉 也 不敢
也 不敢 作声
不敢 作声 坐
作声 坐 了
坐 了 一回
了 一回 无精打彩
一回 无精打彩 的
无精打彩 的 出来
的 出来 了
出来 了 着
了 着 一肚子
着 一肚子 闷气
一肚子 闷气 无处
闷气 无处 可泄
无处 可泄 走到
可泄 走到 园中
走到 园中 一径
园中 一径 往
一径 往 潇湘
往 潇湘 馆来
潇湘 馆来 刚进
馆来 刚进 了
刚进 了 门
了 门 便
门 便 放声大哭
便 放声大哭 起来
放声大哭 起来 黛玉
起来 黛玉 正在
黛玉 正在 梳洗
正在 梳洗 才
梳洗 才 毕
才 毕 见
毕 见 宝玉
见 宝玉 这个
宝玉 这个 光景
这个 光景 倒
光景 倒 吓了一跳
倒 吓了一跳 问
吓了一跳 问 是
问 是 怎么
是 怎么 了
怎么 了 合
了 合 谁
合 谁 怄
谁 怄 了
怄 了 气
了 气 了
气 了 连问
了 连问 几声
连问 几声 宝玉
几声 宝玉 低着头
宝玉 低着头 伏
低着头 伏 在
伏 在 桌子
在 桌子 上
桌子 上 呜呜咽咽
上 呜呜咽咽 哭
呜呜咽咽 哭 的
哭 的 说不出
的 说不出 话
说不出 话 来
话 来 黛玉
来 黛玉 便
黛玉 便 在
便 在 椅子
在 椅子 上
椅子 上 怔怔
上 怔怔 的
怔怔 的 瞅
的 瞅 着
瞅 着 他
着 他 一会子
他 一会子 问道
一会子 问道 到底
问道 到底 是
到底 是 别人
是 别人 合
别人 合 你
合 你 怄
你 怄 了
怄 了 气
了 气 了
气 了 还是
了 还是 我
还是 我 得罪
我 得罪 了
得罪 了 你
了 你 呢
你 呢 宝玉
呢 宝玉 摇手
宝玉 摇手 道
摇手 道 都
道 都 不是
都 不是 都
不是 都 不是
都 不是 黛玉
不是 黛玉 道
黛玉 道 那么
道 那么 着
那么 着 为什么
着 为什么 这么
为什么 这么 伤
这么 伤 心
伤 心 起来
心 起来 宝玉
起来 宝玉 道
宝玉 道 我
道 我 只
我 只 想着
只 想着 咱们
想着 咱们 大家
咱们 大家 越
大家 越 早些
越 早些 死的
早些 死的 越
死的 越 好
越 好 活着
好 活着 真真
活着 真真 没
真真 没 有趣儿
没 有趣儿 黛玉
有趣儿 黛玉 听了
黛玉 听了 这话
听了 这话 更觉
这话 更觉 惊讶
更觉 惊讶 道
惊讶 道 这是
道 这是 什么
这是 什么 话
什么 话 你
话 你 真正
你 真正 发了
真正 发了 疯
发了 疯 不成
疯 不成 宝玉
不成 宝玉 道
宝玉 道 也
道 也 并
也 并 不是
并 不是 我
不是 我 发疯
我 发疯 我
发疯 我 告诉
我 告诉 你
告诉 你 你
你 你 也
你 也 不能不
也 不能不 伤心
不能不 伤心 前儿
伤心 前儿 二
前儿 二 姐姐
二 姐姐 回来
姐姐 回来 的
回来 的 样子
的 样子 和
样子 和 那些
和 那些 话
那些 话 你
话 你 也
你 也 都
也 都 听见
都 听见 看见
听见 看见 了
看见 了 我想
了 我想 人
我想 人 到了
人 到了 大
到了 大 的
大 的 时候
的 时候 为什么
时候 为什么 要
为什么 要 嫁
要 嫁 嫁出去
嫁 嫁出去 受
嫁出去 受 人家
受 人家 这般
人家 这般 苦楚
这般 苦楚 还
苦楚 还 记得
还 记得 咱们
记得 咱们 初结
咱们 初结 海棠
初结 海棠 社的
海棠 社的 时候
社的 时候 大家
时候 大家 吟诗
大家 吟诗 做东道
吟诗 做东道 那
做东道 那 时候
那 时候 何等
时候 何等 热闹
何等 热闹 如今
热闹 如今 宝姐姐
如今 宝姐姐 家去
宝姐姐 家去 了
家去 了 连香菱
了 连香菱 也
连香菱 也 不能
也 不能 过来
不能 过来 二
过来 二 姐姐
二 姐姐 又
姐姐 又 出了门
又 出了门 子
出了门 子 了
子 了 几个
了 几个 知心
几个 知心 知意
知心 知意 的
知意 的 人
的 人 都
人 都 不在
都 不在 一处
不在 一处 弄
一处 弄 得
弄 得 这样
得 这样 光景
这样 光景 我原
光景 我原 打算
我原 打算 去
打算 去 告诉
去 告诉 老太太
告诉 老太太 接二
老太太 接二 姐姐
接二 姐姐 回来
姐姐 回来 谁知
回来 谁知 太太
谁知 太太 不依
太太 不依 倒
不依 倒 说
倒 说 我
说 我 呆
我 呆 混说
呆 混说 我
混说 我 又
我 又 不敢
又 不敢 言语
不敢 言语 这
言语 这 不多
这 不多 几时
不多 几时 你
几时 你 瞧瞧
你 瞧瞧 园中
瞧瞧 园中 光景
园中 光景 已经
光景 已经 大变
已经 大变 了
大变 了 若
了 若 再
若 再 过
再 过 几年
过 几年 又
几年 又 不知
又 不知 怎么样
不知 怎么样 了
怎么样 了 故此
了 故此 越想
故此 越想 不由
越想 不由 的
不由 的 人
的 人 心里
人 心里 难受
心里 难受 起来
难受 起来 黛玉
起来 黛玉 听了
黛玉 听了 这番
听了 这番 言语
这番 言语 把头
言语 把头 渐渐
把头 渐渐 的
渐渐 的 低
的 低 了
低 了 下去
了 下去 身子
下去 身子 渐渐
身子 渐渐 的
渐渐 的 退
的 退 至
退 至 炕上
至 炕上 一言不发
炕上 一言不发 叹
一言不发 叹 了
叹 了 口气
了 口气 便
口气 便 向
便 向 里
向 里 躺下去
里 躺下去 了
躺下去 了 紫鹃
了 紫鹃 刚拿进
紫鹃 刚拿进 茶来
刚拿进 茶来 见
茶来 见 他
见 他 两个
他 两个 这样
两个 这样 正在
这样 正在 纳闷
正在 纳闷 只见
纳闷 只见 袭人
只见 袭人 来了
袭人 来了 进来
来了 进来 看见
进来 看见 宝玉
看见 宝玉 便道
宝玉 便道 二爷
便道 二爷 在
二爷 在 这里
在 这里 呢
这里 呢 么
呢 么 老太太
么 老太太 那里
老太太 那里 叫
那里 叫 呢
叫 呢 我
呢 我 估量
我 估量 着
估量 着 二爷
着 二爷 就是
二爷 就是 在
就是 在 这里
在 这里 黛玉
这里 黛玉 听
黛玉 听 见
听 见 是
见 是 袭人
是 袭人 便
袭人 便 欠身
便 欠身 起来
欠身 起来 让
起来 让 坐
让 坐 黛玉
坐 黛玉 的
黛玉 的 两个
的 两个 眼圈儿
两个 眼圈儿 已经
眼圈儿 已经 哭
已经 哭 的
哭 的 通红
的 通红 了
通红 了 宝玉
了 宝玉 看见
宝玉 看见 道
看见 道 妹妹
道 妹妹 我
妹妹 我 刚才
我 刚才 说的
刚才 说的 不过
说的 不过 是
不过 是 些
是 些 呆
些 呆 话
呆 话 你
话 你 也
你 也 不用
也 不用 伤心
不用 伤心 了
伤心 了 要
了 要 想
要 想 我
想 我 的话
我 的话 时
的话 时 身子
时 身子 更要
身子 更要 保重
更要 保重 才好
保重 才好 你
才好 你 歇歇
你 歇歇 儿
歇歇 儿 罢
儿 罢 老太太
罢 老太太 那边
老太太 那边 叫
那边 叫 我
叫 我 我
我 我 看看
我 看看 去
看看 去 就
去 就 来
就 来 说着
来 说着 往外
说着 往外 走
往外 走 了
走 了 袭
了 袭 人悄问
袭 人悄问 黛玉
人悄问 黛玉 道
黛玉 道 你
道 你 两个
你 两个 人
两个 人 又
人 又 为什么
又 为什么 黛玉
为什么 黛玉 道
黛玉 道 他
道 他 为
他 为 他
为 他 二
他 二 姐姐
二 姐姐 伤心
姐姐 伤心 我
伤心 我 是
我 是 刚才
是 刚才 眼睛
刚才 眼睛 发痒
眼睛 发痒 揉
发痒 揉 的
揉 的 并不
的 并不 为什么
并不 为什么 袭人
为什么 袭人 也
袭人 也 不
也 不 言语
不 言语 忙
言语 忙 跟
忙 跟 了
跟 了 宝玉
了 宝玉 出来
宝玉 出来 各自
出来 各自 散
各自 散 了
散 了 宝玉
了 宝玉 来到
宝玉 来到 贾母
来到 贾母 那边
贾母 那边 贾母
那边 贾母 却
贾母 却 已经
却 已经 歇晌
已经 歇晌 只得
歇晌 只得 回到
只得 回到 怡红院
回到 怡红院 到了
怡红院 到了 午后
到了 午后 宝玉
午后 宝玉 睡
宝玉 睡 了
睡 了 中觉
了 中觉 起来
中觉 起来 甚觉
起来 甚觉 无聊
甚觉 无聊 随手
无聊 随手 拿
随手 拿 了
拿 了 一
了 一 本书
一 本书 看
本书 看 袭人
看 袭人 见
袭人 见 他
见 他 看书
他 看书 忙
看书 忙 去
忙 去 沏茶
去 沏茶 伺候
沏茶 伺候 谁知
伺候 谁知 宝玉
谁知 宝玉 拿
宝玉 拿 的
拿 的 那本书
的 那本书 却是
那本书 却是 古
却是 古 乐府
古 乐府 随手
乐府 随手 翻来
随手 翻来 正
翻来 正 看见
正 看见 曹孟德
看见 曹孟德 对
曹孟德 对 酒当歌
对 酒当歌 人生
酒当歌 人生 几何
人生 几何 一首
几何 一首 不觉
一首 不觉 刺心
不觉 刺心 因
刺心 因 放下
因 放下 这
放下 这 一本
这 一本 又
一本 又 拿
又 拿 一本
拿 一本 看时
一本 看时 却是
看时 却是 晋文
却是 晋文 翻
晋文 翻 了
翻 了 几页
了 几页 忽然
几页 忽然 把
忽然 把 书
把 书 掩上
书 掩上 托
掩上 托 着
托 着 腮
着 腮 只管
腮 只管 痴痴
只管 痴痴 的
痴痴 的 坐着
的 坐着 袭人
坐着 袭人 倒
袭人 倒 了
倒 了 茶
了 茶 来
茶 来 见
来 见 他
见 他 这般光景
他 这般光景 便道
这般光景 便道 你
便道 你 为什么
你 为什么 又
为什么 又 不
又 不 看了
不 看了 宝玉
看了 宝玉 也
宝玉 也 不
也 不 答言
不 答言 接过
答言 接过 茶来
接过 茶来 喝了
茶来 喝了 一口
喝了 一口 便
一口 便 放下
便 放下 了
放下 了 袭人
了 袭人 一时
袭人 一时 摸不着头脑
一时 摸不着头脑 也
摸不着头脑 也 只管
也 只管 站
只管 站 在
站 在 傍边
在 傍边 呆呆
傍边 呆呆 的
呆呆 的 看着
的 看着 他
看着 他 忽见
他 忽见 宝玉
忽见 宝玉 站
宝玉 站 起来
站 起来 嘴里
起来 嘴里 咕
嘴里 咕 咕哝
咕 咕哝 哝
咕哝 哝 的
哝 的 说道
的 说道 好
说道 好 一个
好 一个 放浪形骸
一个 放浪形骸 之外
放浪形骸 之外 袭人
之外 袭人 听了
袭人 听了 又
听了 又 好笑
又 好笑 又
好笑 又 不敢
又 不敢 问
不敢 问 他
问 他 只得
他 只得 劝道
只得 劝道 你
劝道 你 若不
你 若不 爱看
若不 爱看 这些
爱看 这些 书
这些 书 不如
书 不如 还
不如 还 到
还 到 园里
到 园里 逛逛
园里 逛逛 也
逛逛 也 省得
也 省得 闷
省得 闷 出毛病
闷 出毛病 来
出毛病 来 那宝
来 那宝 玉
那宝 玉 一面
玉 一面 口中
一面 口中 答应
口中 答应 只管
答应 只管 出着
只管 出着 神
出着 神 往外
神 往外 走
往外 走 了
走 了 一时
了 一时 走到
一时 走到 沁芳亭
走到 沁芳亭 但见
沁芳亭 但见 萧疏
但见 萧疏 景象
萧疏 景象 人去
景象 人去 房空
人去 房空 又
房空 又 来至
又 来至 蘅
来至 蘅 芜院
蘅 芜院 更是
芜院 更是 香草
更是 香草 依然
香草 依然 门窗
依然 门窗 掩闭
门窗 掩闭 转过
掩闭 转过 藕
转过 藕 香榭
藕 香榭 来
香榭 来 远远
来 远远 的
远远 的 只见
的 只见 几个
只见 几个 人
几个 人 在
人 在 蓼
在 蓼 溆
蓼 溆 一带
溆 一带 栏干
一带 栏干 上
栏干 上 靠着
上 靠着 有
靠着 有 几个
有 几个 小
几个 小 丫头
小 丫头 蹲
丫头 蹲 在
蹲 在 地下
在 地下 找
地下 找 东西
找 东西 宝玉
东西 宝玉 轻轻
宝玉 轻轻 的
轻轻 的 走
的 走 在
走 在 假山
在 假山 背后
假山 背后 听
背后 听 着
听 着 只听
着 只听 一个
只听 一个 说道
一个 说道 看
说道 看 他
看 他 上
他 上 来
上 来 不
来 不 上来
不 上来 好似
上来 好似 李纹
好似 李纹 的
李纹 的 语音
的 语音 一个
语音 一个 笑道
一个 笑道 好
笑道 好 下去
好 下去 了
下去 了 我
了 我 知道
我 知道 他
知道 他 不
他 不 上来
不 上来 的
上来 的 这个
的 这个 却是
这个 却是 探春
却是 探春 的
探春 的 声音
的 声音 一个
声音 一个 又
一个 又 道
又 道 是
道 是 了
是 了 姐姐
了 姐姐 你
姐姐 你 别动
你 别动 只管
别动 只管 等
只管 等 着
等 着 他
着 他 横竖
他 横竖 上来
横竖 上来 一个
上来 一个 又说
一个 又说 上来
又说 上来 了
上来 了 这
了 这 两个
这 两个 是
两个 是 李绮
是 李绮 邢岫烟
