第 91 章
91 章 纵
章 纵 淫心
纵 淫心 宝蟾
淫心 宝蟾 工
宝蟾 工 设计
工 设计 布
设计 布 疑阵
布 疑阵 宝玉
疑阵 宝玉 妄谈
宝玉 妄谈 禅
妄谈 禅 话
禅 话 说
话 说 薛蝌
说 薛蝌 正在
薛蝌 正在 狐疑
正在 狐疑 忽
狐疑 忽 听
忽 听 窗外
听 窗外 一笑
窗外 一笑 唬
一笑 唬 了
唬 了 一
了 一 跳
一 跳 心中
跳 心中 想道
心中 想道 不是
想道 不是 宝蟾
不是 宝蟾 定是
宝蟾 定是 金桂
定是 金桂 只
金桂 只 不理
只 不理 他们
不理 他们 看
他们 看 他们
看 他们 有
他们 有 什么
有 什么 法儿
什么 法儿 听了
法儿 听了 半日
听了 半日 却
半日 却 又
却 又 寂然无声
又 寂然无声 自己
寂然无声 自己 也
自己 也 不敢
也 不敢 吃
不敢 吃 那
吃 那 酒果
那 酒果 掩上
酒果 掩上 房门
掩上 房门 刚
房门 刚 要
刚 要 脱衣
要 脱衣 时
脱衣 时 只
时 只 听见
只 听见 窗纸
听见 窗纸 上
窗纸 上 微微
上 微微 一响
微微 一响 薛蝌
一响 薛蝌 此时
薛蝌 此时 被
此时 被 宝蟾
被 宝蟾 鬼混
宝蟾 鬼混 了
鬼混 了 一阵
了 一阵 心中
一阵 心中 七上八下
心中 七上八下 竟
七上八下 竟 不知
竟 不知 如何是好
不知 如何是好 听见
如何是好 听见 窗纸
听见 窗纸 微响
窗纸 微响 细看
微响 细看 时
细看 时 又
时 又 无
又 无 动静
无 动静 自己
动静 自己 反倒
自己 反倒 疑心
反倒 疑心 起来
疑心 起来 掩
起来 掩 了
掩 了 怀
了 怀 坐在
怀 坐在 灯前
坐在 灯前 呆呆
灯前 呆呆 的
呆呆 的 细想
的 细想 又
细想 又 把
又 把 那
把 那 果子
那 果子 拿
果子 拿 了
拿 了 一块
了 一块 翻来覆去
一块 翻来覆去 的
翻来覆去 的 细
的 细 看
细 看 猛回头
看 猛回头 看见
猛回头 看见 窗上
看见 窗上 的
窗上 的 纸
的 纸 湿
纸 湿 了
湿 了 一块
了 一块 走
一块 走 过来
走 过来 觑着
过来 觑着 眼看
觑着 眼看 时
眼看 时 冷不防
时 冷不防 外面
冷不防 外面 往里
外面 往里 一吹
往里 一吹 把
一吹 把 薛蝌
把 薛蝌 唬
薛蝌 唬 了
唬 了 一大跳
了 一大跳 听得
一大跳 听得 吱吱
听得 吱吱 的
吱吱 的 笑声
的 笑声 薛蝌
笑声 薛蝌 连忙
薛蝌 连忙 把
连忙 把 灯
把 灯 吹灭
灯 吹灭 了
吹灭 了 屏息
了 屏息 而
屏息 而 卧
而 卧 只听
卧 只听 外面
只听 外面 一个人
外面 一个人 说道
一个人 说道 二爷
说道 二爷 为什么
二爷 为什么 不
为什么 不 喝酒
不 喝酒 吃
喝酒 吃 果子
吃 果子 就
果子 就 睡
就 睡 了
睡 了 这句
了 这句 话
这句 话 仍
话 仍 是
仍 是 宝蟾
是 宝蟾 的
宝蟾 的 话音
的 话音 薛蝌
话音 薛蝌 只
薛蝌 只 不作声
只 不作声 装睡
不作声 装睡 又
装睡 又 隔
又 隔 了
隔 了 两句话
了 两句话 时
两句话 时 听得
时 听得 外面
听得 外面 似有
外面 似有 恨
似有 恨 声道
恨 声道 天下
声道 天下 那里
天下 那里 有
那里 有 这样
有 这样 没
这样 没 造化
没 造化 的
造化 的 人
的 人 薛蝌
人 薛蝌 听了
薛蝌 听了 似
听了 似 是
似 是 宝蟾
是 宝蟾 又
宝蟾 又 似
又 似 是
似 是 金桂
是 金桂 的
金桂 的 语音
的 语音 这才
语音 这才 知道
这才 知道 他们
知道 他们 原来
他们 原来 是
原来 是 这
是 这 一番
这 一番 意思
一番 意思 翻来覆去
意思 翻来覆去 直到
翻来覆去 直到 五更
直到 五更 后
五更 后 才
后 才 睡着
才 睡着 了
睡着 了 刚到
了 刚到 天明
刚到 天明 早
天明 早 有人
早 有人 来
有人 来 扣门
来 扣门 薛蝌
扣门 薛蝌 忙
薛蝌 忙 问
忙 问 是
问 是 谁
是 谁 外面
谁 外面 也
外面 也 不
也 不 答应
不 答应 薛蝌
答应 薛蝌 只得
薛蝌 只得 起
只得 起 来
起 来 开了门
来 开了门 看时
开了门 看时 却是
看时 却是 宝蟾
却是 宝蟾 拢
宝蟾 拢 着
拢 着 头发
着 头发 掩着
头发 掩着 怀
掩着 怀 穿
怀 穿 了
穿 了 件
了 件 片
件 片 金边
片 金边 琵琶
金边 琵琶 襟
琵琶 襟 小
襟 小 紧身
小 紧身 上
紧身 上 面系
上 面系 一条
面系 一条 松花
一条 松花 绿半新
松花 绿半新 的
绿半新 的 汗巾
的 汗巾 下面
汗巾 下面 并无
下面 并无 穿裙
并无 穿裙 正露
穿裙 正露 着
正露 着 石榴
着 石榴 红洒花
石榴 红洒花 夹裤
红洒花 夹裤 一双
夹裤 一双 新
一双 新 绣
新 绣 红
绣 红 鞋
红 鞋 原来
鞋 原来 宝蟾
原来 宝蟾 尚未
宝蟾 尚未 梳洗
尚未 梳洗 恐怕
梳洗 恐怕 人见
恐怕 人见 赶早
人见 赶早 来取
赶早 来取 家伙
来取 家伙 薛蝌
家伙 薛蝌 见
薛蝌 见 他
见 他 这样
他 这样 打扮
这样 打扮 便
打扮 便 走进
便 走进 来
走进 来 心中
来 心中 又是
心中 又是 一动
又是 一动 只得
一动 只得 陪笑
只得 陪笑 问道
陪笑 问道 怎么
问道 怎么 这么
怎么 这么 早就
这么 早就 起来
早就 起来 了
起来 了 宝蟾
了 宝蟾 把
宝蟾 把 脸红
把 脸红 着
脸红 着 并不
着 并不 答
并不 答 言
答 言 只管
言 只管 把
只管 把 果子
把 果子 折
果子 折 在
折 在 一个
在 一个 碟子
一个 碟子 里
碟子 里 端
里 端 着
端 着 就
着 就 走
就 走 薛蝌
走 薛蝌 见
薛蝌 见 他
见 他 这般
他 这般 知是
这般 知是 昨晚
知是 昨晚 的
昨晚 的 原故
的 原故 心
原故 心 里
心 里 想道
里 想道 这
想道 这 也罢
这 也罢 了
也罢 了 倒是
了 倒是 他们
倒是 他们 恼
他们 恼 了
恼 了 索性
了 索性 死了心
索性 死了心 也
死了心 也 省
也 省 了
省 了 来
了 来 缠
来 缠 于是
缠 于是 把
于是 把 心
把 心 放下
心 放下 叫人
放下 叫人 舀水
叫人 舀水 洗脸
舀水 洗脸 自己
洗脸 自己 打算
自己 打算 在
打算 在 家里
在 家里 静坐
家里 静坐 两天
静坐 两天 一则
两天 一则 养
一则 养 养神
养 养神 二则
养神 二则 出去
二则 出去 怕人
出去 怕人 找
怕人 找 他
找 他 原来
他 原来 和
原来 和 薛蟠
和 薛蟠 好
薛蟠 好 的
好 的 那些
的 那些 人
那些 人 因见
人 因见 薛家
因见 薛家 无人
薛家 无人 只有
无人 只有 薛蝌
只有 薛蝌 办事
薛蝌 办事 年纪
办事 年纪 又
年纪 又 轻
又 轻 便
轻 便 生出
便 生出 许
生出 许 多
许 多 觊觎
多 觊觎 之心
觊觎 之心 也有
之心 也有 想
也有 想 插
想 插 在
插 在 里头
在 里头 做
里头 做 跑腿儿
做 跑腿儿 的
跑腿儿 的 也有
的 也有 能
也有 能 做
能 做 状子
做 状子 认得
状子 认得 一两个
认得 一两个 书办
一两个 书办 要
书办 要 给
要 给 他
给 他 上下
他 上下 打点
上下 打点 的
打点 的 甚至
的 甚至 有
甚至 有 叫
有 叫 他
叫 他 在内
他 在内 趁钱
在内 趁钱 的
趁钱 的 也有
的 也有 造作
也有 造作 谣言
造作 谣言 恐吓
谣言 恐吓 的
恐吓 的 种种
的 种种 不一
种种 不一 薛蝌
不一 薛蝌 见
薛蝌 见 了
见 了 这些
了 这些 人
这些 人 远远
人 远远 的
远远 的 躲避
的 躲避 又
躲避 又 不敢
又 不敢 面辞
不敢 面辞 恐怕
面辞 恐怕 激出
恐怕 激出 意外
激出 意外 之变
意外 之变 只好
之变 只好 藏
只好 藏 在
藏 在 家中
在 家中 听候
家中 听候 转详
听候 转详 不提
转详 不提 且说
不提 且说 金桂
且说 金桂 昨夜
金桂 昨夜 打发
昨夜 打发 宝蟾
打发 宝蟾 送了
宝蟾 送了 些
送了 些 酒果
些 酒果 去
酒果 去 探探
去 探探 薛蝌
探探 薛蝌 的
薛蝌 的 消息
的 消息 宝蟾
消息 宝蟾 回来
宝蟾 回来 将
回来 将 薛蝌
将 薛蝌 的
薛蝌 的 光景
的 光景 一一
光景 一一 的
一一 的 说
的 说 了
说 了 金桂见
了 金桂见 事
金桂见 事 有些
事 有些 不大
有些 不大 投机
不大 投机 便怕
投机 便怕 白闹
便怕 白闹 一场
白闹 一场 反
一场 反 被
反 被 宝蟾
被 宝蟾 瞧不起
宝蟾 瞧不起 要
瞧不起 要 把
要 把 两三句
把 两三句 话
两三句 话 遮饰
话 遮饰 改过
遮饰 改过 口来
改过 口来 又
口来 又 撂
又 撂 不开
撂 不开 这个
不开 这个 人
这个 人 心里
人 心里 倒
心里 倒 没
倒 没 了
没 了 主意
了 主意 只是
主意 只是 怔怔
只是 怔怔 的
怔怔 的 坐着
的 坐着 那知
坐着 那知 宝蟾
那知 宝蟾 也
宝蟾 也 想
也 想 薛蟠
想 薛蟠 难以
薛蟠 难以 回家
难以 回家 正要
回家 正要 寻个
正要 寻个 路
寻个 路 头儿
路 头儿 因怕
头儿 因怕 金桂
因怕 金桂 拿
金桂 拿 他
拿 他 所以
他 所以 不敢
所以 不敢 透漏
不敢 透漏 今
透漏 今 见
今 见 金桂所
见 金桂所 为先
金桂所 为先 已
为先 已 开了
已 开了 端
开了 端 了
端 了 他
了 他 便
他 便 乐得
便 乐得 借风使船
乐得 借风使船 先弄
借风使船 先弄 薛蝌
先弄 薛蝌 到手
薛蝌 到手 不怕
到手 不怕 金桂
不怕 金桂 不依
金桂 不依 所
不依 所 以用
所 以用 言
以用 言 挑拨
言 挑拨 见
挑拨 见 薛蝌
见 薛蝌 似非
薛蝌 似非 无情
似非 无情 又
无情 又 不
又 不 甚
不 甚 兜揽
甚 兜揽 一时
兜揽 一时 也
一时 也 不敢造次
也 不敢造次 后来
不敢造次 后来 见
后来 见 薛蝌
见 薛蝌 吹灯
薛蝌 吹灯 自
吹灯 自 睡
自 睡 大觉
睡 大觉 扫兴
大觉 扫兴 回来
扫兴 回来 告诉
回来 告诉 金桂
告诉 金桂 看金桂有
金桂 看金桂有 甚
看金桂有 甚 方法
甚 方法 儿
方法 儿 再作道理
儿 再作道理 及见
再作道理 及见 金桂
及见 金桂 怔怔
金桂 怔怔 的
怔怔 的 似乎
的 似乎 无技可施
似乎 无技可施 他
无技可施 他 也
他 也 只得
也 只得 陪金桂
只得 陪金桂 收拾
陪金桂 收拾 睡
收拾 睡 了
睡 了 夜里
了 夜里 那里
夜里 那里 睡
那里 睡 的
睡 的 着
的 着 翻来覆去
着 翻来覆去 想
翻来覆去 想 出
想 出 一个
出 一个 法子
一个 法子 来
法子 来 不如
来 不如 明儿
不如 明儿 一早
明儿 一早 起来
一早 起来 先
起来 先 去取
先 去取 了
去取 了 家伙
了 家伙 却
家伙 却 自己
却 自己 换上
自己 换上 一两件
换上 一两件 颜色
一两件 颜色 娇嫩
颜色 娇嫩 的
娇嫩 的 衣服
的 衣服 也
衣服 也 不
也 不 梳洗
不 梳洗 越
梳洗 越 显出
越 显出 一番
显出 一番 慵妆
一番 慵妆 媚态
慵妆 媚态 来
媚态 来 只
来 只 看
只 看 薛蝌
看 薛蝌 的
薛蝌 的 神情
的 神情 自己
神情 自己 反倒
自己 反倒 装出
反倒 装出 恼意
装出 恼意 索性
恼意 索性 不
索性 不 理他
不 理他 那
理他 那 薛蝌
那 薛蝌 若
薛蝌 若 有悔
若 有悔 心
有悔 心 自然
心 自然 移船就岸
自然 移船就岸 不愁
移船就岸 不愁 不
不愁 不 先
不 先 到手
先 到手 是
到手 是 这个
是 这个 主意
这个 主意 及至
主意 及至 见
及至 见 了
见 了 薛
了 薛 蝌
薛 蝌 仍
蝌 仍 是
仍 是 昨晚
是 昨晚 光景
昨晚 光景 并无
光景 并无 邪僻
并无 邪僻 自己
邪僻 自己 只得
自己 只得 以假
只得 以假 为
以假 为 真
为 真 端
真 端 了
端 了 碟子
了 碟子 回来
碟子 回来 却
回来 却 故意
却 故意 留下
故意 留下 酒
留下 酒 壶
酒 壶 以为
壶 以为 再来
以为 再来 搭
再来 搭 转之地
搭 转之地 只见
转之地 只见 金桂
只见 金桂 问道
金桂 问道 你
问道 你 拿
你 拿 东西
拿 东西 去
东西 去 有人
去 有人 碰见
有人 碰见 么
碰见 么 宝蟾
么 宝蟾 道
宝蟾 道 没有
道 没有 金桂道
没有 金桂道 二
金桂道 二 爷
二 爷 也
爷 也 没
也 没 问
没 问 你
问 你 什么
你 什么 宝蟾
什么 宝蟾 道
宝蟾 道 也
道 也 没有
也 没有 金桂因
没有 金桂因 一夜
金桂因 一夜 不曾
一夜 不曾 睡
不曾 睡 也
睡 也 想不出
也 想不出 个
想不出 个 法子
个 法子 来
法子 来 只得
来 只得 回
只得 回 思道
回 思道 若作
思道 若作 此事
若作 此事 别人
此事 别人 可瞒
别人 可瞒 宝蟾
可瞒 宝蟾 如何
宝蟾 如何 能
如何 能 瞒
能 瞒 不如
瞒 不如 分惠于
不如 分惠于 他
分惠于 他 他
他 他 自然
他 自然 没
自然 没 的
没 的 说
的 说 了
说 了 况
了 况 我
况 我 又
我 又 不能
又 不能 自去
不能 自去 少不得
自去 少不得 要
少不得 要 他
要 他 作脚
他 作脚 索性
作脚 索性 和
索性 和 他
和 他 商量
他 商量 个
商量 个 稳便
个 稳便 主意
稳便 主意 因
主意 因 带笑
因 带笑 说道
带笑 说道 你
说道 你 看
你 看 二爷
看 二爷 到底
二爷 到底 是
到底 是 怎么样
是 怎么样 的
怎么样 的 个人
的 个人 宝蟾
个人 宝蟾 道
宝蟾 道 倒像
道 倒像 是
倒像 是 个
是 个 糊涂人
个 糊涂人 金桂
糊涂人 金桂 听了
金桂 听了 笑道
听了 笑道 你
笑道 你 怎么
你 怎么 遭塌起
怎么 遭塌起 爷们
遭塌起 爷们 来了
爷们 来了 宝蟾
来了 宝蟾 也
宝蟾 也 笑道
也 笑道 他
笑道 他 辜负
他 辜负 奶奶
辜负 奶奶 的
奶奶 的 心
的 心 我
心 我 就
我 就 说得
就 说得 他
说得 他 金桂
他 金桂 道
金桂 道 他
道 他 怎么
他 怎么 辜负
怎么 辜负 我的
辜负 我的 心
我的 心 你
心 你 倒
你 倒 得
倒 得 说
得 说 说
说 说 宝蟾
说 宝蟾 道
宝蟾 道 奶奶
道 奶奶 给
奶奶 给 他
给 他 好
他 好 东西
好 东西 吃
东西 吃 他
吃 他 倒
他 倒 不吃
倒 不吃 这
不吃 这 不是
这 不是 辜负
不是 辜负 奶奶
辜负 奶奶 的
奶奶 的 心
的 心 么
心 么 说着
么 说着 把
说着 把 眼溜
把 眼溜 着
眼溜 着 金桂
着 金桂 一笑
金桂 一笑 金桂道
一笑 金桂道 你别
金桂道 你别 胡想
你别 胡想 我
胡想 我 给
我 给 他
给 他 送
他 送 东西
送 东西 为
东西 为 大爷
为 大爷 的
大爷 的 事
的 事 不辞劳苦
事 不辞劳苦 我
不辞劳苦 我 所以
我 所以 敬
所以 敬 他
敬 他 又
他 又 怕人
又 怕人 说瞎话
怕人 说瞎话 所以
说瞎话 所以 问
所以 问 你
问 你 你
