第 48 章
48 章 滥情
章 滥情 人情
滥情 人情 误思
人情 误思 游艺
误思 游艺 慕雅女
游艺 慕雅女 雅集
慕雅女 雅集 苦
雅集 苦 吟诗
苦 吟诗 话
吟诗 话 说
话 说 薛蟠
说 薛蟠 听见
薛蟠 听见 如此
听见 如此 说
如此 说 了
说 了 气
了 气 方渐平
气 方渐平 三五日
方渐平 三五日 后
三五日 后 疼痛
后 疼痛 虽愈
疼痛 虽愈 伤痕
虽愈 伤痕 未平
伤痕 未平 只
未平 只 装病
只 装病 在家
装病 在家 愧见
在家 愧见 亲友
愧见 亲友 展眼
亲友 展眼 已
展眼 已 到
已 到 十月
到 十月 因有
十月 因有 各
因有 各 铺面
各 铺面 伙计
铺面 伙计 内有
伙计 内有 算
内有 算 年
算 年 账要
年 账要 回家
账要 回家 的
回家 的 少不得
的 少不得 家里
少不得 家里 治酒
家里 治酒 饯行
治酒 饯行 内有
饯行 内有 一个
内有 一个 张德辉
一个 张德辉 自幼
张德辉 自幼 在
自幼 在 薛蟠
在 薛蟠 当铺
薛蟠 当铺 内揽
当铺 内揽 总
内揽 总 家内
总 家内 也有
家内 也有 了
也有 了 二三千
了 二三千 金
二三千 金 的
金 的 过活
的 过活 今岁
过活 今岁 也
今岁 也 要
也 要 回家
要 回家 明春
回家 明春 方来
明春 方来 因
方来 因 说起
因 说起 今年
说起 今年 纸
今年 纸 札
纸 札 香料
札 香料 短少
香料 短少 明年
短少 明年 必是
明年 必是 贵
必是 贵 的
贵 的 明年
的 明年 先
明年 先 打发
先 打发 大小
打发 大小 儿
大小 儿 上来
儿 上来 当铺
上来 当铺 里
当铺 里 照管
里 照管 赶
照管 赶 端阳
赶 端阳 前
端阳 前 我
前 我 顺路
我 顺路 就
顺路 就 贩些
就 贩些 纸
贩些 纸 札
纸 札 香扇
札 香扇 来
香扇 来 卖
来 卖 除去
卖 除去 关税
除去 关税 花销
关税 花销 稍
花销 稍 亦
稍 亦 可以
亦 可以 剩得
可以 剩得 几倍
剩得 几倍 利息
几倍 利息 薛蟠
利息 薛蟠 听了
薛蟠 听了 心下
听了 心下 忖度
心下 忖度 如今
忖度 如今 我
如今 我 捱了
我 捱了 打正
捱了 打正 难见
打正 难见 人
难见 人 想着
人 想着 要
想着 要 躲避
要 躲避 一年半载
躲避 一年半载 又
一年半载 又 没处
又 没处 去
没处 去 躲
去 躲 天天
躲 天天 装病
天天 装病 也
装病 也 不是
也 不是 常
不是 常 法儿
常 法儿 况且
法儿 况且 我长
