第 82 章
82 章 老学究
章 老学究 讲义
老学究 讲义 警顽心
讲义 警顽心 病
警顽心 病 潇湘
病 潇湘 痴魂
潇湘 痴魂 惊
痴魂 惊 恶梦
惊 恶梦 话
恶梦 话 说
话 说 宝玉
说 宝玉 下学
宝玉 下学 回来
下学 回来 见
回来 见 了
见 了 贾母
了 贾母 贾母笑
贾母 贾母笑 道
贾母笑 道 好了
道 好了 如今
好了 如今 野马
如今 野马 上
野马 上 了
上 了 笼头
了 笼头 了
笼头 了 去
了 去 罢
去 罢 见见
罢 见见 你
见见 你 老爷
你 老爷 去
老爷 去 来
去 来 散散
来 散散 儿
散散 儿 去罢
儿 去罢 宝玉
去罢 宝玉 答应
宝玉 答应 着
答应 着 去
着 去 见
去 见 贾政
见 贾政 贾政道
贾政 贾政道 这
贾政道 这 早晚
这 早晚 就
早晚 就 下
就 下 了
下 了 学
了 学 了
学 了 么
了 么 师父
么 师父 给
师父 给 你
给 你 定
你 定 了
定 了 工课
了 工课 没有
工课 没有 宝玉
没有 宝玉 道
宝玉 道 定
道 定 了
定 了 早起
了 早起 理书
早起 理书 饭后
理书 饭后 写字
饭后 写字 晌
写字 晌 午
晌 午 讲书
午 讲书 念
讲书 念 文章
念 文章 贾政听
文章 贾政听 了
贾政听 了 点点头
了 点点头 儿
点点头 儿 因道
儿 因道 去罢
因道 去罢 还
去罢 还 到
还 到 老太太
到 老太太 那边
老太太 那边 陪
那边 陪 着
陪 着 坐坐
着 坐坐 去
坐坐 去 你
去 你 也
你 也 该
也 该 学些
该 学些 人功
学些 人功 道理
人功 道理 别
道理 别 一味
别 一味 的
一味 的 贪玩
的 贪玩 晚上
贪玩 晚上 早些
晚上 早些 睡
早些 睡 天天
睡 天天 上学
天天 上学 早些
上学 早些 起来
早些 起来 你
起来 你 听见
你 听见 了
听见 了 宝玉
了 宝玉 连忙
宝玉 连忙 答应
连忙 答应 几个
答应 几个 是
几个 是 退出
是 退出 来
退出 来 忙忙
来 忙忙 又去
忙忙 又去 见
又去 见 王夫人
见 王夫人 又到
王夫人 又到 贾母
又到 贾母 那边
贾母 那边 打
那边 打 了
打 了 个
了 个 照面
个 照面 儿
照面 儿 赶着
儿 赶着 出来
赶着 出来 恨不得
出来 恨不得 一走
恨不得 一走 就
一走 就 走到
就 走到 潇湘
走到 潇湘 馆
潇湘 馆 才好
馆 才好 刚进
才好 刚进 门口
刚进 门口 便
门口 便 拍
便 拍 着手
拍 着手 笑道
着手 笑道 我
笑道 我 依旧
我 依旧 回来
依旧 回来 了
回来 了 猛可里
了 猛可里 倒
猛可里 倒 唬
倒 唬 了
唬 了 黛玉
了 黛玉 一跳
黛玉 一跳 紫鹃
一跳 紫鹃 打
紫鹃 打 起
打 起 帘子
起 帘子 宝玉
帘子 宝玉 进来
宝玉 进来 坐下
进来 坐下 黛玉
坐下 黛玉 道
黛玉 道 我
道 我 恍惚
我 恍惚 听见
恍惚 听见 你
听见 你 念书
你 念书 去了
念书 去了 这么
去了 这么 早就
这么 早就 回来
早就 回来 了
回来 了 宝玉
了 宝玉 道
宝玉 道 嗳呀
道 嗳呀 了不得
嗳呀 了不得 我
了不得 我 今儿
我 今儿 不是
今儿 不是 被
不是 被 老爷
被 老爷 叫
老爷 叫 了
叫 了 念书
了 念书 去了
念书 去了 么
去了 么 心上
么 心上 倒像
心上 倒像 没有
倒像 没有 和
没有 和 你们
和 你们 见
你们 见 面
见 面 的
面 的 日子
的 日子 了
日子 了 好容易
了 好容易 熬
好容易 熬 了
熬 了 一天
了 一天 这会子
一天 这会子 瞧见
这会子 瞧见 你们
瞧见 你们 竟如
你们 竟如 死而复生
竟如 死而复生 的
死而复生 的 一样
的 一样 真真
一样 真真 古人
真真 古人 说
古人 说 一日三秋
说 一日三秋 这话
一日三秋 这话 再
这话 再 不错
再 不错 的
不错 的 黛玉
的 黛玉 道
黛玉 道 你
道 你 上头
你 上头 去过
上头 去过 了
去过 了 没有
了 没有 宝玉
没有 宝玉 道
宝玉 道 都
道 都 去
都 去 过了
去 过了 黛玉
过了 黛玉 道
黛玉 道 别处
道 别处 呢
别处 呢 宝玉
呢 宝玉 道
宝玉 道 没有
道 没有 黛玉
没有 黛玉 道
黛玉 道 你
道 你 也
你 也 该
也 该 瞧瞧
该 瞧瞧 他们
瞧瞧 他们 去
他们 去 宝
去 宝 玉道
宝 玉道 我
玉道 我 这会子
我 这会子 懒怠
这会子 懒怠 动
懒怠 动 了
动 了 只
了 只 和
只 和 妹妹
和 妹妹 坐着
妹妹 坐着 说
坐着 说 一会
说 一会 子话儿
一会 子话儿 罢
子话儿 罢 老爷
罢 老爷 还
老爷 还 叫
还 叫 早睡早起
叫 早睡早起 只好
早睡早起 只好 明儿
只好 明儿 再
明儿 再 瞧
再 瞧 他们
瞧 他们 去了
他们 去了 黛玉
去了 黛玉 道
黛玉 道 你
道 你 坐坐
你 坐坐 儿
坐坐 儿 可是
儿 可是 正该
可是 正该 歇歇
正该 歇歇 儿
歇歇 儿 去了
儿 去了 宝玉
去了 宝玉 道
宝玉 道 我
道 我 那里
我 那里 是乏
那里 是乏 只是
是乏 只是 闷得慌
只是 闷得慌 这会子
闷得慌 这会子 咱们
这会子 咱们 坐着
咱们 坐着 才
坐着 才 把
才 把 闷
把 闷 散
闷 散 了
散 了 你
了 你 又
你 又 催起
又 催起 我
催起 我 来
我 来 黛玉
来 黛玉 微微
黛玉 微微 的
微微 的 一笑
的 一笑 因叫
一笑 因叫 紫鹃
因叫 紫鹃 把
紫鹃 把 我的
把 我的 龙井茶
我的 龙井茶 给
龙井茶 给 二爷
给 二爷 沏
二爷 沏 一碗
沏 一碗 二爷
一碗 二爷 如今
二爷 如今 念书
如今 念书 了
念书 了 比
了 比 不得
比 不得 头里
不得 头里 紫鹃
头里 紫鹃 笑
紫鹃 笑 着
笑 着 答应
着 答应 去
答应 去 拿
去 拿 茶叶
拿 茶叶 叫
茶叶 叫 小丫头
叫 小丫头 子
小丫头 子 沏茶
子 沏茶 宝玉
沏茶 宝玉 接着
宝玉 接着 说道
接着 说道 还
说道 还 提
还 提 什么
提 什么 念书
什么 念书 我
念书 我 最
我 最 厌
最 厌 这些
厌 这些 道学
这些 道学 话
道学 话 更
话 更 可笑
更 可笑 的
可笑 的 是
的 是 八股
是 八股 文章
八股 文章 拿
文章 拿 他
拿 他 诓
他 诓 功名
诓 功名 混饭吃
功名 混饭吃 也罢
混饭吃 也罢 了
也罢 了 还要
了 还要 说
还要 说 代圣
说 代圣 贤
代圣 贤 立言
贤 立言 好些
立言 好些 的
好些 的 不过
的 不过 拿些
不过 拿些 经书
拿些 经书 凑搭
经书 凑搭 凑搭
凑搭 凑搭 还
凑搭 还 罢了
还 罢了 更
罢了 更 有
更 有 一种
有 一种 可笑
一种 可笑 的
可笑 的 肚子
的 肚子 里
肚子 里 原
里 原 没
原 没 有
没 有 什么
有 什么 东拉西扯
什么 东拉西扯 弄
东拉西扯 弄 的
弄 的 牛鬼蛇神
的 牛鬼蛇神 还
牛鬼蛇神 还 自
还 自 以为
自 以为 博奥
以为 博奥 这
博奥 这 那里
这 那里 是
那里 是 阐发
是 阐发 圣贤
阐发 圣贤 的
圣贤 的 道理
的 道理 目
道理 目 下
目 下 老爷
下 老爷 口口声声
老爷 口口声声 叫
口口声声 叫 我学
叫 我学 这个
我学 这个 我
这个 我 又
我 又 不敢
又 不敢 违拗
不敢 违拗 你
违拗 你 这会子
你 这会子 还
这会子 还 提
还 提 念书
提 念书 呢
念书 呢 黛玉
呢 黛玉 道
黛玉 道 我
道 我 们
我 们 女孩儿
们 女孩儿 家
女孩儿 家 虽然
家 虽然 不要
虽然 不要 这个
不要 这个 但
这个 但 小时
但 小时 跟着
小时 跟着 你们
跟着 你们 雨村
你们 雨村 先生
雨村 先生 念书
先生 念书 也
念书 也 曾
也 曾 看过
曾 看过 内中
看过 内中 也有
内中 也有 近
也有 近 情
近 情 近理
情 近理 的
近理 的 也有
的 也有 清微淡远
也有 清微淡远 的
清微淡远 的 那
的 那 时候
那 时候 虽
时候 虽 不大
虽 不大 懂
不大 懂 也
懂 也 觉得
也 觉得 好
觉得 好 不可
好 不可 一概
不可 一概 抹
一概 抹 倒
抹 倒 况且
倒 况且 你
况且 你 要取
你 要取 功名
要取 功名 这个
功名 这个 也
这个 也 清贵
也 清贵 些
清贵 些 宝玉
些 宝玉 听到
宝玉 听到 这里
听到 这里 觉得
这里 觉得 不
觉得 不 甚
不 甚 入耳
甚 入耳 因想
入耳 因想 黛玉
因想 黛玉 从来不
黛玉 从来不 是
从来不 是 这样
是 这样 人
这样 人 怎么
人 怎么 也
怎么 也 这样
也 这样 势欲
这样 势欲 熏心
势欲 熏心 起来
熏心 起来 又
起来 又 不敢
又 不敢 在
不敢 在 他
在 他 跟前
他 跟前 驳回
跟前 驳回 只
驳回 只 在
只 在 鼻子
在 鼻子 眼里
